REGIÓN;PROVINCIA;DISTRITO;CODIGO DEL RECURSO;NOMBRE DEL RECURSO;CATEGORÍA;TIPO DE CATEGORÍA;SUB TIPO CATEGORÍA;URL;longitud;latitud;FECHA_DE_CORTE;ALTITUD;DISTANCIA_CAPITAL_KM;INDICE_COSTO_LOGISTICO;ZONA_CLIMATICA
Cusco;La Convencion;KIMBIRI;13104;Mirador Natural De Anaro;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Miradores naturales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13104;-73.787259;-12.617584;20260831;675.0;221.33;3;Templado Cálido (Yunga)
Cusco;La Convencion;KIMBIRI;13058;Mirador Cantagallo;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Miradores naturales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13058;-73.706568;-12.638454;20260831;955.0;212.49;3;Templado Cálido (Yunga)
Cusco;La Convencion;KIMBIRI;13057;Rio Kimbiri;1. SITIOS NATURALES;h. Corrientes de agua;Ríos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13057;-73.787783;-12.622747;20260831;571.0;221.11;3;Templado Cálido (Yunga)
Arequipa;Caraveli;ACARÍ;13026;Duna Toro Mata;1. SITIOS NATURALES;b. Planicies;Dunas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13026;-74.582725;-15.441974;20260831;1282.0;342.82;3;Templado Cálido (Yunga)
Arequipa;Caylloma;SIBAYO;14032;Mirador De Llipta Llipta;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Miradores naturales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14032;-71.459127;-15.48178;20260831;3935.0;102.3;3;Frío (Suni)
Arequipa;Islay;COCACHACRA;13511;Festival De La Cosecha De Arroz;5. ACONTECIMIENTOS PROGRAMADOS;Eventos;Festivales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13511;;;20260831;;;;
Arequipa;Caylloma;SIBAYO;13121;Puente Colgante De Sibayo;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Puentes;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13121;-71.456258;-15.480497;20260831;3815.0;102.47;3;Frío (Suni)
Arequipa;Islay;COCACHACRA;13500;Danza Cosecha De Arroz;3. FOLCLORE;Músicas y Danzas;Música y Danzas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13500;;;20260831;;;;
Junín;Jauja;APATA;12956;Quebrada Chileno Pozo;1. SITIOS NATURALES;d. Quebradas;Quebradas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12956;-75.305244;-11.8045304;20260831;3825.0;30.96;2;Frío (Suni)
Huánuco;Huanuco;HUANUCO;12980;La Shacta Huanuqueña;3. FOLCLORE;Gastronomía;Bebidas Típicas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12980;;;20260831;;;;
Cusco;La Convencion;KIMBIRI;12969;Festival De La Primavera;5. ACONTECIMIENTOS PROGRAMADOS;Eventos;Festivales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12969;;;20260831;;;;
Junín;Concepcion;CONCEPCIÓN;12966;Mirador Cruz De La Integración En El Cerro Leonioj;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Miradores naturales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12966;-75.30231;-11.92313;20260831;3501.0;19.01;1;Frío (Suni)
Lima;Lima;BARRANCO;13772;Playa Los Yuyos;1. SITIOS NATURALES;l. Costas;Playas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13772;-77.02489957213459;-12.150354027127086;20260831;0.0;11.56;1;Cálido / Desértico (Costa)
Puno;Carabaya;COASA;13044; Sitio Arqueologico De Wat'Amarka;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Zonas arqueológicas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13044;-69.962;-13.929;20260831;3671.0;212.61;3;Frío (Suni)
Cusco;La Convencion;KIMBIRI;12974;Tejidos De La Comunidad Nativa Ashaninka De Anaro ;3. FOLCLORE;Artesanía y Artes;Tejidos(lanas, fibras de animales, fibra vegetal. Etc);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12974;;;20260831;;;;
Junín;Jauja;HUARIPAMPA;12970;Fiesta De Las Santísimas Cruces De Mayo De Huaripampa;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12970;;;20260831;;;;
Piura;Ayabaca;PACAIPAMPA;13114; Peroles De Yanayacu;1. SITIOS NATURALES;j. Caídas de agua;Cascadas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13114;-79.67226014;-4.99822937;20260831;1931.0;108.6;3;Templado Cálido (Yunga)
Cusco;La Convencion;KIMBIRI;12977;Carnaval De Kimbiri - Vraem;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas Tradicionales(Herranza, carnavales, otros);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12977;;;20260831;;;;
Junín;Jauja;HUARIPAMPA;12972;Danza De La Jija De Huaripampa;3. FOLCLORE;Músicas y Danzas;Música y Danzas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12972;;;20260831;;;;
Junín;Jauja;HUARIPAMPA;12971;Danza Del Corcovado De Huaripampa;3. FOLCLORE;Músicas y Danzas;Música y Danzas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12971;;;20260831;;;;
Junín;Jauja;HUARIPAMPA;12975;Danza Del Auquish Capitán De Huaripampa;3. FOLCLORE;Músicas y Danzas;Música y Danzas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12975;;;20260831;;;;
Junín;Jauja;HUARIPAMPA;12978;Festival De La Siega De Huaripampa;5. ACONTECIMIENTOS PROGRAMADOS;Eventos;Festivales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12978;;;20260831;;;;
Huánuco;Huanuco;AMARILIS;13055;Cruces Del Señor De San Cristobal ;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13055;;;20260831;;;;
Cusco;La Convencion;KIMBIRI;13103;Museo De Insectos  A María Y José;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13103;-73.793737;-12.614259;20260831;585.0;222.12;3;Templado Cálido (Yunga)
Lima;Huaura;SAYAN;13065;Conejo En Rocoto;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13065;;;20260831;;;;
Lima;Huarochiri;SAN DAMIAN;12992;Festividad De Bajada De Reyes De San Damián De Checa;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12992;;;20260831;;;;
Lima;Huaura;SANTA LEONOR;13525;Festividad Costumbrista En Honor Al Niño Jesús Centro Poblado De Parquin ;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13525;;;20260831;;;;
Lima;Huarochiri;CHICLA;13032;Parque De La Amistad De Chicla;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Parques;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13032;-76.26859;-11.70507;20260831;3707.0;90.95;3;Frío (Suni)
Lima;Huarochiri;CHICLA;13021;Fiestas Patronales De Chicla;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13021;;;20260831;;;;
Lima;Huarochiri;CHICLA;13028;Picante De Cuy De Chicla;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13028;;;20260831;;;;
Lima;Huarochiri;CHICLA;13014;Festival De La Papa Nativa De Chicla;5. ACONTECIMIENTOS PROGRAMADOS;Eventos;Ferias (no Artesanales);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13014;;;20260831;;;;
Lima;Lima;ANCÓN;13002;Zona Reservada De Ancón - Ecosistema Marítimo ;1. SITIOS NATURALES;n. Áreas Protegidas;Zonas Reservadas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13002;-77.17672094761498;-11.772437575919168;20260831;0.0;34.48;2;Cálido / Desértico (Costa)
Cusco;La Convencion;PICHARI;13008;Collpa De Gallito De La Roca De La Comunidad Nativa De Kitemontinkiari;1. SITIOS NATURALES;o. Otros;Collpas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13008;-73.759127;-12.455852;20260831;1510.0;227.51;3;Templado Cálido (Yunga)
Loreto;Maynas;BELÉN;13011;Parroquia Nuestra Señora Del Rosario De Fátima ;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13011;-73.2496;-3.7591;20260831;105.0;1.26;1;Tropical Húmedo (Selva)
Lima;Huarochiri;SAN LORENZO DE QUINTI;13001;Mito De Los Amoríos De Pariacaca Con Chuquisuso;3. FOLCLORE;Creencias Populares;Mitos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13001;;;20260831;;;;
Lima;Huarochiri;SAN LORENZO DE QUINTI;12998;Tejido Quinteño;3. FOLCLORE;Artesanía y Artes;Tejidos(lanas, fibras de animales, fibra vegetal. Etc);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12998;;;20260831;;;;
Lima;Huarochiri;SAN LORENZO DE QUINTI;13009;Pan De Trigo Quinteño;3. FOLCLORE;Gastronomía;Otros ;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13009;;;20260831;;;;
Junín;Yauli;MARCAPOMACOCHA;13007;Mirador Cushi Monte Rico;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Miradores naturales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13007;-76.351;-11.36;20260831;4739.0;147.37;3;Muy Frío (Puna)
Cusco;La Convencion;PICHARI;13041;Trucha Al Kapiro ;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13041;;;20260831;;;;
Junín;Yauli;MARCAPOMACOCHA;13006;Laguna De Marcacocha;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13006;-76.352;-11.382;20260831;4552.0;146.17;3;Muy Frío (Puna)
Junín;Yauli;MARCAPOMACOCHA;13005;Mirador Purictishgo;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Miradores naturales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13005;-76.384;-11.371;20260831;4531.0;149.79;3;Muy Frío (Puna)
Junín;Yauli;MARCAPOMACOCHA;13012;Laguna Yantac;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13012;-76.397;-11.349;20260831;4618.0;152.27;3;Muy Frío (Puna)
Junín;Yauli;MARCAPOMACOCHA;13013;Iglesia San Francisco De Asís De Yantac;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13013;-76.4059;-11.3437;20260831;4628.0;153.41;3;Muy Frío (Puna)
Loreto;Maynas;PUNCHANA;13506; Árbol De Lupuna De La Comunidad De Independencia - Punchana;1. SITIOS NATURALES;o. Otros;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13506;-73.23767;-3.64002;20260831;133.0;12.15;1;Tropical Húmedo (Selva)
Cusco;La Convencion;KIMBIRI;13070;Mirador Huamanpata Kimbiri Alto ;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Miradores naturales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13070;-73.744644;-12.595856;20260831;867.0;218.36;3;Templado Cálido (Yunga)
Loreto;Maynas;BELÉN;13019;Mashacaras De Belén;3. FOLCLORE;Creencias Populares;Costumbres;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13019;;;20260831;;;;
Loreto;Maynas;IQUITOS;13018;Laguna Moronacocha;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13018;-73.2713;-3.74705;20260831;83.0;3.0;1;Tropical Húmedo (Selva)
Loreto;Maynas;IQUITOS;13461;Refresco De Camu Camu;3. FOLCLORE;Gastronomía;Bebidas Típicas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13461;;;20260831;;;;
Loreto;Maynas;IQUITOS;13031;Chicha De Maiz Loretana;3. FOLCLORE;Gastronomía;Bebidas Típicas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13031;;;20260831;;;;
Loreto;Maynas;IQUITOS;13030;Mazamorra De Doncella;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13030;;;20260831;;;;
Loreto;Maynas;IQUITOS;13025;Picadillo De Paiche;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13025;;;20260831;;;;
Pasco;Pasco;PAUCARTAMBO;14584;Sitio Arqueológico Marka Marka De Yarhuay;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Templo;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14584;-75.80877527595136;-10.76598420739354;20260831;3065.0;50.15;2;Templado Seco (Quechua)
Cusco;La Convencion;PICHARI;13167; Chipata - Akiparenshi;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13167;;;20260831;;;;
Piura;Ayabaca;PACAIPAMPA;13126;Laguna De Chames;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13126;-79.47447237;-4.94055886;20260831;3267.0;131.37;3;Templado Seco (Quechua)
Huánuco;Huanuco;AMARILIS;13063;Festival Jala Jala;5. ACONTECIMIENTOS PROGRAMADOS;Eventos;Festivales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13063;;;20260831;;;;
Arequipa;Arequipa;AREQUIPA;13194;Casa Museo Mario Vargas Llosa;2. MANIFESTACIONES CULTURALES;Museos y otros;Casas Museo;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13194;-71.54077100197127;-16.40619290439864;20260831;2316.0;1.02;1;Templado Seco (Quechua)
Junín;Satipo;MAZAMARI;13037;Catarata El Castillo Encantado ;1. SITIOS NATURALES;j. Caídas de agua;Cascadas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13037;-74.47509;-11.237262;20260831;1323.0;121.62;3;Templado Cálido (Yunga)
Cajamarca;San Miguel;CATILLUC;13050;Ventanillas Del Alto Peru;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Zonas arqueológicas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13050;-78.761123;-6.798348;20260831;3123.0;49.8;2;Templado Seco (Quechua)
Junín;Jauja;HUARIPAMPA;13034;Danza De La Tunantada De Huaripampa;3. FOLCLORE;Músicas y Danzas;Música y Danzas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13034;;;20260831;;;;
Junín;Jauja;HUARIPAMPA;13035;Pueblo Histórico De Huaripampa;2. MANIFESTACIONES CULTURALES;Pueblos;Históricos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13035;-75.47084;-11.807378;20260831;3359.0;40.72;2;Templado Seco (Quechua)
Loreto;Mariscal Ramon Castilla;PEBAS;13062;Casabe De Yuca;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13062;;;20260831;;;;
Loreto;Maynas;IQUITOS;13043;Ceviche De Dorado;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13043;;;20260831;;;;
Junín;Jauja;HUARIPAMPA;13036;Sitio Arqueológico De Quinlliu O Quinlliyoc;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Zonas arqueológicas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13036;-75.48925;-11.809344;20260831;3556.0;42.02;2;Frío (Suni)
Loreto;Maynas;IQUITOS;13047;Juane Loretano;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13047;;;20260831;;;;
Pasco;Oxapampa;PALCAZU;13219;Mirador Las Lomas;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Miradores naturales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13219;-75.161642;-10.190518;20260831;323.0;130.97;3;Cálido / Desértico (Costa)
Cusco;La Convencion;KIMBIRI;13069;Catarata Congona;1. SITIOS NATURALES;j. Caídas de agua;Cataratas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13069;-73.683392;-12.627323;20260831;1104.0;210.85;3;Templado Cálido (Yunga)
Lima;Huarochiri;SAN DAMIAN;13090;Plaza De Armas De San Damián ;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Plazas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13090;-76.39166;-12.01763;20260831;3226.0;69.3;2;Templado Seco (Quechua)
Cusco;La Convencion;KIMBIRI;13068;Comunidad Nativa Ashaninka De Anaro;3. FOLCLORE;Etnias;Selva;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13068;;;20260831;;;;
Loreto;Maynas;BELÉN;13086;Plazuela De Belén;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Plazuelas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13086;-73.2496;-3.7617;20260831;101.0;1.52;1;Tropical Húmedo (Selva)
Cusco;La Convencion;KIMBIRI;13078;Playas De Progreso;1. SITIOS NATURALES;l. Costas;Playas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13078;-73.666738;-12.709683;20260831;606.0;205.04;3;Templado Cálido (Yunga)
Cusco;La Convencion;KIMBIRI;13067;Piedras Colgantes Samaniato;1. SITIOS NATURALES;e. Cañones;Cañones;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13067;-73.716985;-12.635518;20260831;654.0;213.64;3;Templado Cálido (Yunga)
Piura;Ayabaca;PACAIPAMPA;13177;Laguna Azul De La Felicidad;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13177;-79.47355302011;-4.989466260458;20260831;3448.0;130.4;3;Templado Seco (Quechua)
Cusco;Quispicanchi;OCONGATE;13117;El Mirador De Ausangate - Sector Pacchanta;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Miradores naturales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13117;-71.239815;-13.722215;20260831;4340.0;81.69;3;Muy Frío (Puna)
Pasco;Oxapampa;PALCAZU;13188;Tobogán Natural De Iscozacìn ;1. SITIOS NATURALES;j. Caídas de agua;Cascadas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13188;-75.25087237682784;-10.252163290380802;20260831;405.0;119.29;3;Cálido / Desértico (Costa)
Loreto;Alto Amazonas;YURIMAGUAS;13072;Fiesta Patronal Virgen De Las Nieves - Yurimaguas;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13072;;;20260831;;;;
Lima;Lima;ANCÓN;13079;Reserva Nacional Sistema De Islas, Islotes Y Puntas Guaneras-Sector Islotes Grupo De Pescadores - Isla Grande;1. SITIOS NATURALES;n. Áreas Protegidas;Reservas Nacionales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13079;-77.2107;-11.7897;20260831;0.0;34.77;2;Cálido / Desértico (Costa)
Cusco;La Convencion;KIMBIRI;13073;Comunidad Ashaninka De Sampantuari;3. FOLCLORE;Etnias;Selva;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13073;;;20260831;;;;
Cusco;Quispicanchi;OCONGATE;13196;Comunidad Campesina  De Andamayo;3. FOLCLORE;Etnias;Sierra ;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13196;;;20260831;;;;
Cusco;Urubamba;URUBAMBA;13089;Sitio Arqueologico De Qerocancha;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Zonas arqueológicas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13089;-72.130657;-13.286441;20260831;2981.0;31.65;2;Templado Seco (Quechua)
Huánuco;Lauricocha;BAÑOS;13122;Baños Termales De Batán;1. SITIOS NATURALES;k. Agua termo-mineral;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13122;-76.721526;-10.047974;20260831;3389.0;54.09;2;Templado Seco (Quechua)
Cusco;La Convencion;KIMBIRI;13111;Pacaq Rumi;1. SITIOS NATURALES;o. Otros;Formaciones rocosas(bosque de piedra);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13111;-73.771093;-12.610879;20260831;646.0;220.11;3;Templado Cálido (Yunga)
Ayacucho;Huamanga;AYACUCHO;13143;Cañones De Ccorihuillca;1. SITIOS NATURALES;e. Cañones;Cañones;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13143;-74.24696899;-13.14152093;20260831;3012.0;3.15;1;Templado Seco (Quechua)
Junín;Jauja;JANJAILLO;13097;Antiguo Pueblo De Janjaillo;2. MANIFESTACIONES CULTURALES;Pueblos;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13097;-75.602232;-11.7603092;20260831;3689.0;54.93;2;Frío (Suni)
Junín;Jauja;JANJAILLO;13098;Zona Arqueológica Jisse  Hatun Malka;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Zonas arqueológicas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13098;-75.5999026;-11.7890666;20260831;3899.0;52.81;2;Frío (Suni)
Junín;Jauja;JANJAILLO;13096;Cascada De Paccha Punku;1. SITIOS NATURALES;j. Caídas de agua;Cascadas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13096;-75.6124155;-11.7561306;20260831;3859.0;56.09;2;Frío (Suni)
Cusco;Quispicanchi;OCONGATE;13158;Aguas Termales De Pampacancha ;1. SITIOS NATURALES;k. Agua termo-mineral;Ojos de agua;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13158;-71.272849;-13.631741;20260831;3946.0;76.04;2;Frío (Suni)
Cusco;Quispicanchi;OCONGATE;13183;Laguna De Ampatuni;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13183;-71.183545;-13.596288;20260831;4267.0;85.12;3;Muy Frío (Puna)
Moquegua;Ilo;PACOCHA;13492;Fundo Yerba Buena;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones  Agropecuarias y Pesqueras;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13492;-71.461675;-17.305737;20260831;159.0;57.12;2;Cálido / Desértico (Costa)
Moquegua;Ilo;EL ALGARROBAL;13310;Fundo Osmore;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones  Agropecuarias y Pesqueras;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13310;-71.14912;-17.5022;20260831;446.0;40.68;2;Cálido / Desértico (Costa)
Huánuco;Huanuco;HUANUCO;13220;Mausoleo Daniel Alomia Robles;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13220;-76.24087;-9.92911;20260831;1900.0;0.22;1;Templado Cálido (Yunga)
Piura;Paita;COLAN;13452;Mirador Tres Cruces De Pueblo Nuevo De Colán;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Miradores naturales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13452;-81.0551823;-4.9012912;20260831;30.0;57.02;2;Cálido / Desértico (Costa)
Piura;Paita;COLAN;13448;Playa La Bocana;1. SITIOS NATURALES;l. Costas;Playas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13448;-81.1235961;-4.9262052;20260831;0.0;62.01;2;Cálido / Desértico (Costa)
Piura;Sechura;VICE;13193;Playa La Casita ;1. SITIOS NATURALES;l. Costas;Playas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13193;-81.08354207;-5.31022736;20260831;0.0;51.54;2;Cálido / Desértico (Costa)
Tacna;Jorge Basadre;ILABAYA;13263;La Cruz De Molle;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Lugares pintorescos de flora y fauna;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13263;-70.399699;-17.370403;20260831;2340.0;73.28;2;Templado Seco (Quechua)
Tacna;Jorge Basadre;ILABAYA;13162;Cascada De Pondera;1. SITIOS NATURALES;j. Caídas de agua;Cascadas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13162;-70.391154;-17.365958;20260831;2439.0;73.58;2;Templado Seco (Quechua)
