CODIGO DEL RECURSO;NOMBRE DEL RECURSO;REGIÓN;latitud;longitud;ALTITUD;ZONA_CLIMATICA;CLUSTER;CLUSTER_KM
1854;Sitio Arqueológico De Incahuasi;Lima;-13.023614;-76.17668400000002;375.0;Cálido / Desértico (Costa);41;4
1859;Iglesia Santa Cruz De Churubamba ;Huánuco;-9.825865;-76.133496;1937.0;Templado Cálido (Yunga);15;2
1869;Baños Termales La Calera;Pasco;-10.984092903644694;-76.34464859962463;4208.0;Muy Frío (Puna);62;5
1870;Complejo Arqueológico De Gorish;Pasco;-10.508647;-76.44234;3615.0;Frío (Suni);62;5
1872;Monumento Arqueológico Prehispánico Yarushpampa;Pasco;-10.46414258319656;-76.53899478042602;3605.0;Frío (Suni);62;5
1873;Cueva De Cascayunga;San Martín;-6.100205167628;-77.23987221201;907.0;Templado Cálido (Yunga);54;21
1874;Sitio Arqueológico Ichugan;Pasco;-10.491825;-76.537538;3765.0;Frío (Suni);62;5
1876;Templo Colonial De San Bernardo De Quinistacas;Moquegua;-16.6737;-70.9699;2178.0;Templado Cálido (Yunga);31;12
1878;Reloj Solar Grabado En Piedra.;Moquegua;-16.67362306701;-70.96979717166;2178.0;Templado Cálido (Yunga);31;12
1879;Volcán Huaynaputina;Moquegua;-16.6149733059;-70.86979866027;4739.0;Muy Frío (Puna);-1;12
1888;Laguna Pimientacocha;Ucayali;-8.519918;-74.787376;202.0;Tropical Húmedo (Selva);-1;19
1890;Parque Húsares De Junín De Barranco;Lima;-12.139908735125683;-77.02616398221187;55.0;Cálido / Desértico (Costa);29;9
1896;Biblioteca Municipal Manuel Beingolea;Lima;-12.149867;-77.021361;65.0;Cálido / Desértico (Costa);29;9
1908;Laguna De Aricota;Tacna;-17.370628;-70.307455;2740.0;Templado Seco (Quechua);31;12
1910;Andeneria De Tarata;Tacna;-17.467994;-70.040699;3020.0;Templado Seco (Quechua);31;12
1913;Parque Municipal De Barranco;Lima;-12.149306623513228;-77.02119823081684;65.0;Cálido / Desértico (Costa);29;9
1914;Catedral Santo Domingo-Moquegua;Moquegua;-17.19379;-70.9338;1416.0;Templado Cálido (Yunga);13;16
11905;Catarata Huambavalle;Áncash;-8.186630510099683;-77.87064112722874;3653.0;Frío (Suni);49;28
1931;Museo Nacional De Arqueología, Antropología E Historia Del Perú - La Quinta De Los Libertadores;Lima;-12.077202785532778;-77.06214704968866;91.0;Cálido / Desértico (Costa);-1;9
1937;Mirador Del Cerro San Cristóbal;Lima;-12.0345;-77.0179;364.0;Cálido / Desértico (Costa);-1;9
1939;Parque Nacional Huascarán;Áncash;-9.486262109997169;-77.42882536898834;4453.0;Muy Frío (Puna);19;22
1943;Complejo Termal Las Gemelas;Lima;-10.8188588;-76.8794641;2229.0;Templado Cálido (Yunga);-1;26
1944;Parque Nacional Cutervo;Cajamarca;-6.138974;-78.72496999999998;2188.0;Templado Cálido (Yunga);-1;17
1945;Parque Nacional Río Abiseo;San Martín;-7.68377332111113;-77.28607177734375;3529.0;Frío (Suni);49;28
1946;Reserva Nacional De Calipuy;La Libertad;-8.453037184273255;-78.27141880989076;3602.0;Frío (Suni);49;28
1947;Santuario Histórico De La Pampa De Ayacucho;Ayacucho;-13.042215;-74.131269;3387.0;Templado Seco (Quechua);-1;15
1951;Danza De Los Shapish De Chupaca ;Junín;-12.0628;-75.2897;3280.0;Templado Seco (Quechua);26;15
1952;Bosque De Protección De Pagaibamba;Cajamarca;-6.41242;-79.058876;2864.0;Templado Seco (Quechua);-1;17
1953;Plaza De La Cultura De Nueva Cajamarca;San Martín;-5.940719565951099;-77.30929970741273;873.0;Templado Cálido (Yunga);54;21
1955;Reserva Comunal El Sira;Huánuco;-9.359642815950744;-74.74479675292969;2070.0;Templado Cálido (Yunga);-1;26
1961;Refugio De Vida Silvestre De Laquipampa;Lambayeque;-6.355657391455941;-79.48273667724607;634.0;Templado Cálido (Yunga);-1;1
1965;Teatro Municipal De Lima;Lima;-12.045395850109353;-77.03487753868103;153.0;Cálido / Desértico (Costa);28;9
1967;Formacion Rocosa De Mulla;Puno;-16.16823770787088;-69.54391837120058;3890.0;Frío (Suni);30;12
1969;Parque Nacional Güeppi - Sekime;Loreto;-0.6111029152760514;-74.80865478515;200.0;Tropical Húmedo (Selva);-1;7
1971;Reserva Nacional Allpahuayo - Mishana;Loreto;-3.944405681047413;-73.60633850097656;129.0;Tropical Húmedo (Selva);-1;7
1978;Complejo Arqueológico Maranga;Lima;-12.070681859775998;-77.08571076393127;63.0;Cálido / Desértico (Costa);-1;9
1981;Museo Nacional De La Cultura Peruana;Lima;-12.047878246258856;-77.04303327116395;141.0;Cálido / Desértico (Costa);28;9
1991;Museo José Carlos Mariátegui;Lima;-12.063889999999974;-77.03893604662704;137.0;Cálido / Desértico (Costa);28;9
1993;La Bajada De Los Baños Y Mirador;Lima;-12.149628866393195;-77.02354609325408;29.0;Cálido / Desértico (Costa);-1;9
2008;Museo De Los Descalzos;Lima;-12.0338;-77.0247;154.0;Cálido / Desértico (Costa);28;9
11924;Domingo De Cuasimodo - Carhuaz;Áncash;-11.8989;-77.1423;55.0;Cálido / Desértico (Costa);-1;4
2018;Museo De Historia Natural De La Universidad Ricardo Palma;Lima;-12.132425399297386;-76.98073961226845;115.0;Cálido / Desértico (Costa);-1;9
2030;Playa La Punta De Bombón;Arequipa;-17.190477385221623;-71.79118996064375;4.0;Cálido / Desértico (Costa);57;11
2032;Malecón Ratti;Arequipa;-17.031094392283773;-72.01524221457214;16.0;Cálido / Desértico (Costa);57;11
2033;Castillo Forga;Arequipa;-17.02306;-72.01472;66.0;Cálido / Desértico (Costa);57;11
2034;Estación Ferroviaria De Mollendo;Arequipa;-17.030771254512164;-72.0145689801094;28.0;Cálido / Desértico (Costa);57;11
2039;Mirador Capitán Rumi;Apurímac;-13.51914162347506;-72.70722448825836;2967.0;Templado Seco (Quechua);-1;23
2043;Aguas Termales De Santo Tomás;Apurímac;-13.6526359749;-72.94492780508;1699.0;Templado Cálido (Yunga);-1;16
2044;Capilla De San Francisco De Asís;Lambayeque;-6.7033;-79.906;20.0;Cálido / Desértico (Costa);5;14
2054;Reserva Nacional Sistema De Islas, Islotes Y Puntas Guaneras  Isla Don Martín;Lima;-11.018791;-77.671032;0.0;Cálido / Desértico (Costa);42;4
2056;Playa Hornillos;Lima;-11.15489137;-77.595477;24.0;Cálido / Desértico (Costa);42;4
2057;Playa Chica - Huacho;Lima;-11.15489137;-77.60026641;0.0;Cálido / Desértico (Costa);42;4
2059;Playa El Paraíso;Lima;-11.20617;-77.59655;0.0;Cálido / Desértico (Costa);42;4
2070;Playa Cantolao;Callao;-12.070209736214071;-77.16558694839478;0.0;Cálido / Desértico (Costa);21;9
2089;Laguna 69 ;Áncash;-9.010526314595705;-77.61209667724609;4589.0;Muy Frío (Puna);62;5
2093;Cruz De La Paz De Achkamarka;Junín;-12.014497;-75.197368;3581.0;Frío (Suni);26;15
2094;Danza De La Huaconada De Mito;Junín;-11.9377;-75.3417;3337.0;Templado Seco (Quechua);73;0
2096;Bajada De Reyes De Huancavelica;Huancavelica;-12.787;-74.9758;3680.0;Frío (Suni);25;15
2097;Bajada De Reyes En  Patacancha;Cusco;-13.3062;-72.1163;2870.0;Templado Seco (Quechua);79;23
2098;Fiesta Dulce Nombre De Jesus Y Fajardito- Baile De Los Negritos Niño Perdido.;Huancavelica;-12.787;-74.9758;3680.0;Frío (Suni);25;15
2100;Danza Los Negritos De Huánuco;Huánuco;-9.92703;-76.2405;1899.0;Templado Cálido (Yunga);15;2
2101;Danza De La Tunantada De Yauyos;Junín;-11.7825;-75.4991;3383.0;Templado Seco (Quechua);73;0
2102;Concurso Nacional De Marinera;La Libertad;-8.1095;-79.0335;33.0;Cálido / Desértico (Costa);4;14
2110;Playa Punta Roquitas;Lima;-12.122894622394137;-77.04353831779099;4.0;Cálido / Desértico (Costa);-1;9
2112;Playa Waikiki;Lima;-12.125731335496598;-77.03901322453692;22.0;Cálido / Desértico (Costa);-1;9
2114;Playa Redondo;Lima;-12.131851532512496;-77.0328551530838;4.0;Cálido / Desértico (Costa);-1;9
2118;Parque Federico Villarreal;Lima;-12.148688827582092;-77.02289342880249;65.0;Cálido / Desértico (Costa);29;9
2133;Mirador Los Shapish De Chupaca;Junín;-12.0597222;-75.28833333333;3248.0;Templado Seco (Quechua);26;15
2136;Baños Termales De Huaranchal;La Libertad;-7.704367979550228;-78.44422814623954;1898.0;Templado Cálido (Yunga);-1;13
2139;Baños Termales De Tambochaca;Pasco;-10.4911;-76.54696;3353.0;Templado Seco (Quechua);62;5
2140;Baños Termales De Villo;Pasco;-10.490981984668696;-76.54676840209957;3353.0;Templado Seco (Quechua);62;5
2146;Aguas Termales De Chancaybaños;Cajamarca;-6.550405;-78.889001;1983.0;Templado Cálido (Yunga);-1;17
2152;Las Dormilonas;Piura;-5.26988;-80.6766;26.0;Cálido / Desértico (Costa);6;14
2154;Playa Cabo Blanco;Piura;-4.25016614285213;-81.23260974884033;0.0;Cálido / Desértico (Costa);53;10
2156;Puerto De Paita;Piura;-5.084970387144403;-81.10615968704224;0.0;Cálido / Desértico (Costa);40;1
2159;Semana Santa En Catacaos;Piura;-5.26988;-80.6766;26.0;Cálido / Desértico (Costa);6;14
2160;Festival De La Primavera De Trujillo;La Libertad;-8.1095;-79.0335;33.0;Cálido / Desértico (Costa);4;14
2161;Fiesta De La Virgen De Las Mercedes De Paita;Piura;-5.08837;-81.1166;25.0;Cálido / Desértico (Costa);40;1
2162;Caballitos De Totora De Trujillo;La Libertad;-8.08162;-79.1217;4.0;Cálido / Desértico (Costa);4;14
2166;Cordillera  Huayhuash;Áncash;-10.299719215516284;-76.89794491528323;5372.0;Glacial / Nieve (Janca);-1;8
2168;Fiesta Religiosa De La Santísima Cruz De Chalpón De Motupe;Lambayeque;-6.15368;-79.7154;132.0;Cálido / Desértico (Costa);-1;1
2170;Sombrero De Paja De Monsefú;Lambayeque;-6.87867;-79.8715;13.0;Cálido / Desértico (Costa);5;14
2173;Sitio Arqueológico De Honcopampa;Áncash;-9.359295;-77.516156;3457.0;Templado Seco (Quechua);-1;22
2175;Puyas De Winchus - Pueblo Libre;Áncash;-9.110867983286631;-77.8725103227539;4203.0;Muy Frío (Puna);62;5
2176;Isla Blanca;Áncash;-9.099893;-78.62142599999999;125.0;Cálido / Desértico (Costa);44;4
2177;Mirador De Rataquenua;Áncash;-9.535753;-77.51501200000001;3267.0;Templado Seco (Quechua);20;22
2178;Quebrada Qishqi;Áncash;-9.833305;-77.311219;4290.0;Muy Frío (Puna);62;5
2180;Pueblo Histórico De Chavín De Huantar;Áncash;-9.588662;-77.177908;3141.0;Templado Seco (Quechua);62;5
2186;Museo De Zoología Juan Ormea Rodríguez De La Universidad Nacional De Trujillo;La Libertad;-8.111380224246162;-79.03059739249869;35.0;Cálido / Desértico (Costa);4;14
2188;Leyenda De La Media Luna;Lambayeque;-6.92715;-79.8665;5.0;Cálido / Desértico (Costa);5;14
2191;Catarata Gocta;Amazonas;-6.023029;-77.887359;2304.0;Templado Seco (Quechua);45;13
2194;Santuario Nacional De Huayllay ;Pasco;-10.9593378;-76.3209365;4143.0;Muy Frío (Puna);62;5
2195;Humedales De Los Pantanos De Villa ;Lima;-12.21849396147145;-76.9790341698429;6.0;Cálido / Desértico (Costa);-1;9
2196;Festividad De La Virgen De La Candelaria;Puno;-15.8407;-70.028;3839.0;Frío (Suni);8;6
2200;Sitio Arqueológico Las Shicras;Lima;-11.4740752307423;-77.11026266137696;369.0;Cálido / Desértico (Costa);-1;19
2210;Reserva Ecológica Tingana;San Martín;-5.915727009389023;-77.11492538452154;813.0;Templado Cálido (Yunga);54;21
2216;Nevado De Ausangate;Cusco;-13.79073256583115;-71.23224503173827;6248.0;Glacial / Nieve (Janca);-1;3
2230;Calle Hatunrumiyoc;Cusco;-13.515961061421976;-71.97630662963871;3418.0;Templado Seco (Quechua);22;6
11906;Laguna Pelagatos;Áncash;-8.178838071036937;-77.79781341236563;3968.0;Frío (Suni);49;28
2234;Cataratas Las Golondrinas;Cusco;-12.6743632;-73.5894275;1930.0;Templado Cálido (Yunga);-1;24
2235;Museo De Arte Religioso;Cusco;-13.516209651980512;-71.97648365889552;3418.0;Templado Seco (Quechua);22;6
2238;Templo De Santa Ana;Cusco;-13.514689542248025;-71.98571776322933;3490.0;Templado Seco (Quechua);22;6
2239;Sitio Arqueológico De Kusicancha;Cusco;-13.5188263291569;-71.97574869444276;3398.0;Templado Seco (Quechua);22;6
11838;Iglesia Virgen Del Rosario De Calana;Tacna;-17.93844016531553;-70.18737850066374;893.0;Templado Cálido (Yunga);11;16
12269;Sitio Arqueológico De Huachaper;Áncash;-8.213085845615353;-77.88377389848557;3686.0;Frío (Suni);49;28
12624;Mirador Kolqueparque;Puno;-14.881211587061904;-70.58141827583313;4019.0;Muy Frío (Puna);72;3
2248;Baños Termales De Jathun Phutina;Puno;-14.487576275;-69.55028006;3590.0;Frío (Suni);-1;3
2249;Baños Termales Geiseres De Pinaya;Puno;-15.566830924187968;-70.88783383369447;4367.0;Muy Frío (Puna);-1;3
12623;Paraíso Natural De Keñuacuyo;Puno;-15.03631689756605;-70.58951711716205;3961.0;Frío (Suni);72;3
12933;Catarata Virgen Ccasa;Ayacucho;-12.385943;-74.038782;1016.0;Templado Cálido (Yunga);64;24
12934;Mirador Junín Libertad;Ayacucho;-12.3740812;-74.00176238;1064.0;Templado Cálido (Yunga);64;24
12925;Pantanos De Llochegua;Ayacucho;-12.411739;-73.905691;514.0;Templado Cálido (Yunga);64;24
12826;Mirador De Kinchaco;Ayacucho;-13.723331;-74.126819;3772.0;Frío (Suni);77;0
12631;Sitio Arqueológico Filo De Shilcani;Ayacucho;-15.337319;-73.369461;3469.0;Templado Seco (Quechua);-1;18
2271;Monumento Conmemorativo A Los Héroes, Almirante Miguel Grau Y Coronel Francisco Bolognesi (Arco Parabólico);Tacna;-18.013725872459286;-70.25086034406354;566.0;Templado Cálido (Yunga);11;16
2272;Cataratas De Panina;Tacna;-17.306161;-70.414587;2522.0;Templado Seco (Quechua);-1;3
2283;Hacienda Cachigaga;Huánuco;-10.0542723828;-76.21921777725;1993.0;Templado Cálido (Yunga);15;2
2295;Museo De Arte Religioso San Antonio De Padua (San Francisco);Cajamarca;-7.158308334674275;-78.51603499999999;2724.0;Templado Seco (Quechua);17;2
2298;Ventanillas De Combayo;Cajamarca;-7.041302;-78.39831800000002;3201.0;Templado Seco (Quechua);-1;2
2302;Parque Nacional Cerros De Amotape - Sector Rica Playa;Tumbes;-3.80311;-80.49794;61.0;Cálido / Desértico (Costa);34;1
2303;Casona Del Conde Uceda;Cajamarca;-7.1562507011419845;-78.519145387876;2730.0;Templado Seco (Quechua);17;2
2304;Casona De Toribio Casanova;Cajamarca;-7.154217193141238;-78.51978238661837;2731.0;Templado Seco (Quechua);17;2
2328;Centro Historico De Cajamarca;Cajamarca;-7.156719758700725;-78.5177743434906;2730.0;Templado Seco (Quechua);17;2
2335;Quebrada Las Pozas Del Chivato Huayco;Cajamarca;-7.627328;-78.04539599999998;2640.0;Templado Seco (Quechua);45;13
12650;Glaciar Quelcaya - Corani;Puno;-13.914377;-70.80771;5621.0;Glacial / Nieve (Janca);-1;3
12352;Valle La Glorieta;Ayacucho;-13.142079536671837;-74.19093054290984;2571.0;Templado Seco (Quechua);24;15
2338;Laguna El Ponte;Cajamarca;-7.602771;-78.08487100000002;2393.0;Templado Seco (Quechua);45;13
2339;Petroglifos Del Cerro Mulato;Lambayeque;-6.62884951;-79.59053874;770.0;Templado Cálido (Yunga);-1;1
2344;Cascada De Cochicorral O Cochecorral;Cajamarca;-7.58343;-77.9925;3726.0;Frío (Suni);45;5
2345;Plazuela Elías Aguirre;Lambayeque;-6.77108;-79.843;33.0;Cálido / Desértico (Costa);5;14
2346;Palacio Municipal De Chiclayo;Lambayeque;-6.771306;-79.83814;36.0;Cálido / Desértico (Costa);5;14
2347;Paseo De Las Musas;Lambayeque;-6.7792;-79.83889;29.0;Cálido / Desértico (Costa);5;14
2348;Reservorio Tinajones;Lambayeque;-6.655145512088441;-79.44226900319455;182.0;Cálido / Desértico (Costa);-1;1
2349;Playa Media Luna;Lambayeque;-6.95056;-79.8634;6.0;Cálido / Desértico (Costa);-1;1
2350;Reserva Ecológica De Chaparrí;Lambayeque;-6.574837;-79.431118;282.0;Cálido / Desértico (Costa);-1;1
2352;Museo Tumbas Reales De Sipán;Lambayeque;-6.704959327728368;-79.90012937665176;18.0;Cálido / Desértico (Costa);5;14
2356;Museo De Sitio Túcume;Lambayeque;-6.51373343407908;-79.84743118286134;51.0;Cálido / Desértico (Costa);37;1
2358;Feria Internacional En Honor A Santa Maria Magdalena Y Divino Niño Del Milagro Eucarístico;Lambayeque;-6.90728;-79.8646;7.0;Cálido / Desértico (Costa);5;14
11944;Parque De Los Héroes;Ayacucho;-12.936860534687538;-74.25065641634092;2636.0;Templado Seco (Quechua);78;0
2368;Jatun Ushco;Huánuco;-10.132596635158274;-76.20201871758275;2196.0;Templado Cálido (Yunga);-1;13
12817;Mirador De Waccoto ;Ayacucho;-13.701778;-74.134486;3850.0;Frío (Suni);77;0
2381;Semana Santa En Contumaza;Cajamarca;-7.36542;-78.8066;2646.0;Templado Seco (Quechua);45;13
2384;Carnaval De Cajamarca;Cajamarca;-7.03986;-78.0726;2914.0;Templado Seco (Quechua);45;13
2389;Iglesia De La Santisima Virgen Del Carmen;Cajamarca;-6.865409;-78.14590599999997;2626.0;Templado Seco (Quechua);45;13
12370;El Túnel Del Tren De La Asociación Agroforestal De Huaranjales;Ayacucho;-13.135815034116767;-74.19739426879983;2597.0;Templado Seco (Quechua);24;15
12635;Sitio Arqueológico De Qatanranra;Ayacucho;-15.313182;-73.368093;3316.0;Templado Seco (Quechua);-1;18
12649;Bosque De Rocas Gótico De Sillatira (Quelcaya - Corani);Puno;-14.026564;-70.719238;4965.0;Glacial / Nieve (Janca);-1;3
12608;Playa Huaylisqaqa;Ayacucho;-12.92401;-73.533951;662.0;Templado Cálido (Yunga);-1;19
2400;Baños Termales La Viña Huasmin;Cajamarca;-6.814267;-78.258944;1669.0;Templado Cálido (Yunga);45;13
2405;Laguna Cashibococha;Ucayali;-8.3580049;-74.666479;141.0;Tropical Húmedo (Selva);9;25
2409;Museo Contisuyo - Moquegua;Moquegua;-17.193227333144414;-70.93465581536293;1404.0;Templado Cálido (Yunga);13;16
2410;Barrio De Belén De Moquegua;Moquegua;-17.191427273540583;-70.93125343322754;1414.0;Templado Cálido (Yunga);13;16
2411;Festividad De La Virgen Y Martir Santa Fortunata;Moquegua;-17.1952;-70.9372;1410.0;Templado Cálido (Yunga);13;16
2413;Playa Tronco De Oro - Ilo;Moquegua;-17.82150695610392;-71.14025115966797;11.0;Cálido / Desértico (Costa);27;20
2414;Iglesia De San Sebastián;Huancavelica;-12.788058615210558;-74.97627407312393;3677.0;Frío (Suni);25;15
2415;Iglesia De Santa Ana;Huancavelica;-12.785742799105115;-74.96817212822435;3671.0;Frío (Suni);25;15
2416;Laguna Consuelo;Puno;-13.951995276978042;-68.99051877783205;1382.0;Templado Cálido (Yunga);-1;24
2418;Complejo Arqueológico De Allpas;Huancavelica;-12.864449;-74.582345;3469.0;Templado Seco (Quechua);-1;0
2419;Caserío 11 De Agosto;Ucayali;-8.340443;-74.586608;146.0;Tropical Húmedo (Selva);9;25
2420;Comunidad Nativa Santa Clara;Ucayali;-8.270944750941695;-74.64800629497103;159.0;Tropical Húmedo (Selva);9;25
2427;Iglesia Y Convento La Recoleta;Cajamarca;-7.161043378874012;-78.51274996312515;2721.0;Templado Seco (Quechua);17;2
2429;Monumento A La Columna De Pasco (Soldado Desconocido);Pasco;-10.66595368860589;-76.25241118736776;4354.0;Muy Frío (Puna);16;22
2430;Puma Danza;Áncash;-8.9769;-77.1843;2759.0;Templado Seco (Quechua);62;13
2431;Laguna De Chacas;Puno;-15.411650355588348;-70.21413803100586;3825.0;Frío (Suni);30;12
2432;Plaza De Armas De Cajamarca;Cajamarca;-7.157017825566793;-78.51744174957275;2723.0;Templado Seco (Quechua);17;2
2433;Hacienda Tres Molinos;Cajamarca;-7.130729;-78.51444700000002;2728.0;Templado Seco (Quechua);17;2
11464;Fiesta Patronal Santa Clarita-Zorritos.;Tumbes;-3.68066;-80.6785;6.0;Cálido / Desértico (Costa);34;1
12518;Malecón De Puerto Pizarro;Tumbes;-3.50278;-80.3939;6.0;Cálido / Desértico (Costa);7;14
2437;Fiesta Patronal Inmaculada Concepción De Tumbes.;Tumbes;-3.56473;-80.4539;21.0;Cálido / Desértico (Costa);7;14
2445;Complejo Colonial Minero Metalúrgico De Vizca;Pasco;-10.410141817534608;-76.24256076822918;3323.0;Templado Seco (Quechua);62;5
2447;Plaza Daniel Alcides Carrión De Pasco;Pasco;-10.68361861815854;-76.25609815120697;4343.0;Muy Frío (Puna);16;22
2450;Museo Casa Carrión;Pasco;-10.668024;-76.252394;4351.0;Muy Frío (Puna);16;22
2453;Mirador Catucancha;Áncash;-9.09710745488922;-77.79926827642652;2472.0;Templado Seco (Quechua);-1;13
2454;Complejo Arqueastronómico Chankillo;Áncash;-9.5635179841461;-78.22765931078595;184.0;Cálido / Desértico (Costa);-1;19
2457;Bosque De Piedras De Chucumaca;Cajamarca;-6.561113016592074;-78.6504578590393;2393.0;Templado Seco (Quechua);45;13
2460;Quebrada Parón;Áncash;-9.012441920159477;-77.70062585160997;3976.0;Frío (Suni);62;5
2461;Bosque Natural De Puyas Raymondi;Huancavelica;-12.835085936165417;-75.0084687798517;4567.0;Muy Frío (Puna);-1;15
2462;Complejo Ecoturìstico Seccsachaca - Villa Cariño;Huancavelica;-12.784248891230222;-74.9435933452607;3620.0;Frío (Suni);25;15
2466;Complejo Arqueológico Ichic Willcawain;Áncash;-9.48768;-77.50704999999999;3396.0;Templado Seco (Quechua);20;22
2467;Cataratas Del Condac;Cajamarca;-6.364879;-78.588631;1794.0;Templado Cálido (Yunga);-1;17
2468;Paisaje Arqueológico Santuario Del Dios Paracas;Ica;-14.511782551426336;-75.1613786816597;418.0;Cálido / Desértico (Costa);-1;19
2469;Zona Arqueologica De Pacopampa;Cajamarca;-6.336553;-79.02160900000001;2438.0;Templado Seco (Quechua);-1;17
2473;Agua Termal El Edén;La Libertad;-7.88696691508523;-77.9429157423973;2755.0;Templado Seco (Quechua);49;28
