REGION;AÑO;MES;TEMPERATURA_MEDIA_C;PRECIPITACION_TOTAL_MM;NIVEL_RIESGO_CLIMATICO;SENSACION_TERMICA
UCAYALI;2015;09;27.78;69.4;2_Precaucion;Calido
UCAYALI;2015;10;27.48;161.0;3_Peligro;Calido
UCAYALI;2015;11;26.72;290.6;3_Peligro;Calido
UCAYALI;2015;12;26.5;234.5;3_Peligro;Calido
UCAYALI;2016;01;27.31;234.8;3_Peligro;Calido
UCAYALI;2016;02;26.42;316.4;3_Peligro;Calido
UCAYALI;2016;03;26.44;298.3;3_Peligro;Calido
UCAYALI;2016;04;26.13;250.2;3_Peligro;Calido
UCAYALI;2016;05;25.4;184.8;3_Peligro;Calido
UCAYALI;2016;06;24.78;91.2;2_Precaucion;Calido
UCAYALI;2016;07;25.77;43.7;2_Precaucion;Calido
UCAYALI;2016;08;26.85;81.6;2_Precaucion;Calido
UCAYALI;2016;09;26.37;139.1;3_Peligro;Calido
UCAYALI;2016;10;26.16;241.8;3_Peligro;Calido
UCAYALI;2016;11;26.19;240.6;3_Peligro;Calido
UCAYALI;2016;12;26.37;284.6;3_Peligro;Calido
UCAYALI;2017;01;25.15;436.8;3_Peligro;Calido
UCAYALI;2017;02;25.95;288.2;3_Peligro;Calido
UCAYALI;2017;03;25.93;206.6;3_Peligro;Calido
UCAYALI;2017;04;25.89;169.7;3_Peligro;Calido
UCAYALI;2017;05;25.86;139.5;3_Peligro;Calido
UCAYALI;2017;06;25.02;83.1;2_Precaucion;Calido
UCAYALI;2017;07;24.98;45.6;2_Precaucion;Calido
UCAYALI;2017;08;26.24;139.2;3_Peligro;Calido
UCAYALI;2017;09;26.31;79.9;2_Precaucion;Calido
UCAYALI;2017;10;26.19;162.4;3_Peligro;Calido
UCAYALI;2017;11;26.16;127.0;3_Peligro;Calido
UCAYALI;2017;12;26.32;152.1;3_Peligro;Calido
UCAYALI;2018;01;25.84;122.8;3_Peligro;Calido
UCAYALI;2018;02;26.26;176.1;3_Peligro;Calido
UCAYALI;2018;03;25.73;128.2;3_Peligro;Calido
UCAYALI;2018;04;25.44;170.6;3_Peligro;Calido
UCAYALI;2018;05;25.1;92.4;2_Precaucion;Calido
UCAYALI;2018;06;24.36;78.0;2_Precaucion;Calido
UCAYALI;2018;07;24.86;62.3;2_Precaucion;Calido
UCAYALI;2018;08;24.79;127.6;3_Peligro;Calido
UCAYALI;2018;09;26.56;109.3;3_Peligro;Calido
UCAYALI;2018;10;26.12;226.9;3_Peligro;Calido
UCAYALI;2018;11;26.25;200.2;3_Peligro;Calido
UCAYALI;2018;12;25.91;104.3;3_Peligro;Calido
UCAYALI;2019;01;25.57;310.3;3_Peligro;Calido
UCAYALI;2019;02;25.89;301.7;3_Peligro;Calido
UCAYALI;2019;03;25.89;244.5;3_Peligro;Calido
UCAYALI;2019;04;26.13;153.5;3_Peligro;Calido
UCAYALI;2019;05;26.03;137.5;3_Peligro;Calido
UCAYALI;2019;06;25.75;64.5;2_Precaucion;Calido
UCAYALI;2019;07;24.99;91.1;2_Precaucion;Calido
UCAYALI;2019;08;25.75;26.4;1_Seguro;Calido
UCAYALI;2019;09;27.13;59.1;2_Precaucion;Calido
UCAYALI;2019;10;25.92;204.2;3_Peligro;Calido
UCAYALI;2019;11;26.18;187.0;3_Peligro;Calido
UCAYALI;2019;12;25.99;270.9;3_Peligro;Calido
UCAYALI;2020;01;26.81;182.9;3_Peligro;Calido
UCAYALI;2020;02;26.68;302.2;3_Peligro;Calido
UCAYALI;2020;03;26.48;338.5;3_Peligro;Calido
UCAYALI;2020;04;25.92;194.2;3_Peligro;Calido
UCAYALI;2020;05;25.01;229.8;3_Peligro;Calido
UCAYALI;2020;06;25.61;174.1;3_Peligro;Calido
UCAYALI;2020;07;25.22;109.7;3_Peligro;Calido
UCAYALI;2020;08;26.02;38.4;2_Precaucion;Calido
UCAYALI;2020;09;26.82;135.7;3_Peligro;Calido
UCAYALI;2020;10;27.29;104.5;3_Peligro;Calido
UCAYALI;2020;11;27.07;132.0;3_Peligro;Calido
UCAYALI;2020;12;25.77;432.5;3_Peligro;Calido
UCAYALI;2021;01;25.79;261.9;3_Peligro;Calido
UCAYALI;2021;02;25.84;282.1;3_Peligro;Calido
UCAYALI;2021;03;25.58;257.5;3_Peligro;Calido
UCAYALI;2021;04;25.55;193.6;3_Peligro;Calido
UCAYALI;2021;05;25.54;96.7;2_Precaucion;Calido
UCAYALI;2021;06;24.87;77.3;2_Precaucion;Calido
UCAYALI;2021;07;24.96;34.5;2_Precaucion;Calido
UCAYALI;2021;08;26.9;42.9;2_Precaucion;Calido
UCAYALI;2021;09;26.91;87.8;2_Precaucion;Calido
UCAYALI;2021;10;27.23;102.1;3_Peligro;Calido
UCAYALI;2021;11;25.99;252.9;3_Peligro;Calido
UCAYALI;2021;12;26.51;222.7;3_Peligro;Calido
UCAYALI;2022;01;26.45;230.1;3_Peligro;Calido
UCAYALI;2022;02;25.29;325.1;3_Peligro;Calido
UCAYALI;2022;03;25.47;283.8;3_Peligro;Calido
UCAYALI;2022;04;25.33;298.0;3_Peligro;Calido
UCAYALI;2022;05;24.99;151.8;3_Peligro;Calido
UCAYALI;2022;06;24.54;60.5;2_Precaucion;Calido
UCAYALI;2022;07;25.96;79.0;2_Precaucion;Calido
UCAYALI;2022;08;25.09;90.4;2_Precaucion;Calido
UCAYALI;2022;09;26.49;126.4;3_Peligro;Calido
UCAYALI;2022;10;26.52;181.7;3_Peligro;Calido
UCAYALI;2022;11;26.2;132.7;3_Peligro;Calido
UCAYALI;2022;12;26.11;257.4;3_Peligro;Calido
UCAYALI;2023;01;25.52;327.6;3_Peligro;Calido
UCAYALI;2023;02;25.46;256.3;3_Peligro;Calido
UCAYALI;2023;03;25.36;367.3;3_Peligro;Calido
UCAYALI;2023;04;25.72;248.2;3_Peligro;Calido
UCAYALI;2023;05;25.9;116.6;3_Peligro;Calido
UCAYALI;2023;06;25.18;47.4;2_Precaucion;Calido
UCAYALI;2023;07;27.14;32.7;2_Precaucion;Calido
UCAYALI;2023;08;28.21;8.3;1_Seguro;Calido
UCAYALI;2023;09;28.18;31.6;2_Precaucion;Calido
UCAYALI;2023;10;28.35;98.7;2_Precaucion;Calido
UCAYALI;2023;11;26.92;307.4;3_Peligro;Calido
UCAYALI;2023;12;26.25;284.7;3_Peligro;Calido
SAN MARTIN;2014;01;24.53;216.1;3_Peligro;Calido
SAN MARTIN;2014;02;24.23;244.1;3_Peligro;Calido
SAN MARTIN;2014;03;24.15;313.6;3_Peligro;Calido
SAN MARTIN;2014;04;24.35;243.6;3_Peligro;Calido
SAN MARTIN;2014;05;24.22;191.7;3_Peligro;Calido
SAN MARTIN;2014;06;23.98;79.6;2_Precaucion;Calido
SAN MARTIN;2014;07;23.34;121.8;3_Peligro;Calido
SAN MARTIN;2014;08;24.12;80.2;2_Precaucion;Calido
SAN MARTIN;2014;09;25.15;78.9;2_Precaucion;Calido
SAN MARTIN;2014;10;24.97;204.4;3_Peligro;Calido
SAN MARTIN;2014;11;24.83;225.3;3_Peligro;Calido
SAN MARTIN;2014;12;24.61;180.2;3_Peligro;Calido
SAN MARTIN;2015;01;24.05;251.5;3_Peligro;Calido
SAN MARTIN;2015;02;24.73;212.3;3_Peligro;Calido
SAN MARTIN;2015;03;24.58;310.8;3_Peligro;Calido
SAN MARTIN;2015;04;24.07;350.7;3_Peligro;Calido
SAN MARTIN;2015;05;24.0;168.1;3_Peligro;Calido
SAN MARTIN;2015;06;23.85;93.3;2_Precaucion;Calido
SAN MARTIN;2015;07;23.84;85.2;2_Precaucion;Calido
SAN MARTIN;2015;08;25.31;50.3;2_Precaucion;Calido
SAN MARTIN;2015;09;26.81;54.4;2_Precaucion;Calido
SAN MARTIN;2015;10;26.29;123.1;3_Peligro;Calido
SAN MARTIN;2015;11;25.64;172.1;3_Peligro;Calido
SAN MARTIN;2015;12;25.29;137.3;3_Peligro;Calido
SAN MARTIN;2016;01;26.6;108.0;3_Peligro;Calido
SAN MARTIN;2016;02;25.2;258.7;3_Peligro;Calido
SAN MARTIN;2016;03;25.11;281.2;3_Peligro;Calido
SAN MARTIN;2016;04;25.05;182.0;3_Peligro;Calido
SAN MARTIN;2016;05;24.68;161.8;3_Peligro;Calido
SAN MARTIN;2016;06;23.58;95.5;2_Precaucion;Calido
SAN MARTIN;2016;07;24.24;53.0;2_Precaucion;Calido
SAN MARTIN;2016;08;25.44;88.9;2_Precaucion;Calido
SAN MARTIN;2016;09;25.07;174.7;3_Peligro;Calido
SAN MARTIN;2016;10;25.41;142.1;3_Peligro;Calido
SAN MARTIN;2016;11;25.76;158.9;3_Peligro;Calido
SAN MARTIN;2016;12;25.64;123.4;3_Peligro;Calido
SAN MARTIN;2017;01;23.88;241.8;3_Peligro;Calido
SAN MARTIN;2017;02;24.57;93.2;2_Precaucion;Calido
SAN MARTIN;2017;03;24.21;133.8;3_Peligro;Calido
SAN MARTIN;2017;04;24.29;93.3;2_Precaucion;Calido
SAN MARTIN;2017;05;24.11;142.0;3_Peligro;Calido
SAN MARTIN;2017;06;23.31;146.1;3_Peligro;Calido
SAN MARTIN;2017;07;22.49;42.8;2_Precaucion;Calido
SAN MARTIN;2017;08;24.1;90.1;2_Precaucion;Calido
SAN MARTIN;2017;09;23.88;116.0;3_Peligro;Calido
SAN MARTIN;2017;10;24.38;127.4;3_Peligro;Calido
SAN MARTIN;2017;11;24.4;165.2;3_Peligro;Calido
SAN MARTIN;2017;12;24.75;69.6;2_Precaucion;Calido
SAN MARTIN;2018;01;23.97;69.4;2_Precaucion;Calido
SAN MARTIN;2018;02;24.52;143.7;3_Peligro;Calido
SAN MARTIN;2018;03;23.94;146.7;3_Peligro;Calido
SAN MARTIN;2018;04;23.33;132.6;3_Peligro;Calido
SAN MARTIN;2018;05;23.31;84.8;2_Precaucion;Calido
SAN MARTIN;2018;06;22.52;140.2;3_Peligro;Calido
SAN MARTIN;2018;07;22.85;75.2;2_Precaucion;Calido
SAN MARTIN;2018;08;23.13;103.0;3_Peligro;Calido
SAN MARTIN;2018;09;24.53;60.4;2_Precaucion;Calido
SAN MARTIN;2018;10;24.32;132.5;3_Peligro;Calido
SAN MARTIN;2018;11;25.0;54.3;2_Precaucion;Calido
SAN MARTIN;2018;12;24.07;134.2;3_Peligro;Calido
SAN MARTIN;2019;01;23.95;120.0;3_Peligro;Calido
SAN MARTIN;2019;02;24.23;218.3;3_Peligro;Calido
SAN MARTIN;2019;03;24.0;221.4;3_Peligro;Calido
SAN MARTIN;2019;04;24.19;126.6;3_Peligro;Calido
SAN MARTIN;2019;05;23.89;159.6;3_Peligro;Calido
SAN MARTIN;2019;06;23.24;94.6;2_Precaucion;Calido
SAN MARTIN;2019;07;22.7;132.6;3_Peligro;Calido
SAN MARTIN;2019;08;23.22;110.1;3_Peligro;Calido
SAN MARTIN;2019;09;24.2;170.1;3_Peligro;Calido
SAN MARTIN;2019;10;23.63;149.4;3_Peligro;Calido
SAN MARTIN;2019;11;24.36;137.4;3_Peligro;Calido
SAN MARTIN;2019;12;24.55;118.0;3_Peligro;Calido
SAN MARTIN;2020;01;25.11;100.1;3_Peligro;Calido
SAN MARTIN;2020;02;25.27;51.0;2_Precaucion;Calido
SAN MARTIN;2020;03;24.73;136.0;3_Peligro;Calido
SAN MARTIN;2020;04;23.87;160.7;3_Peligro;Calido
SAN MARTIN;2020;05;23.34;166.0;3_Peligro;Calido
SAN MARTIN;2020;06;23.58;79.0;2_Precaucion;Calido
SAN MARTIN;2020;07;23.29;80.3;2_Precaucion;Calido
SAN MARTIN;2020;08;23.72;39.5;2_Precaucion;Calido
SAN MARTIN;2020;09;24.03;145.1;3_Peligro;Calido
SAN MARTIN;2020;10;24.44;147.6;3_Peligro;Calido
SAN MARTIN;2020;11;24.54;172.8;3_Peligro;Calido
SAN MARTIN;2020;12;24.43;68.1;2_Precaucion;Calido
SAN MARTIN;2021;01;24.44;81.4;2_Precaucion;Calido
SAN MARTIN;2021;02;24.74;195.3;3_Peligro;Calido
SAN MARTIN;2021;03;23.65;301.3;3_Peligro;Calido
SAN MARTIN;2021;04;23.8;172.0;3_Peligro;Calido
SAN MARTIN;2021;05;23.6;98.4;2_Precaucion;Calido
SAN MARTIN;2021;06;22.64;147.1;3_Peligro;Calido
SAN MARTIN;2021;07;22.5;82.7;2_Precaucion;Calido
SAN MARTIN;2021;08;23.6;59.9;2_Precaucion;Calido
SAN MARTIN;2021;09;24.33;146.3;3_Peligro;Calido
SAN MARTIN;2021;10;24.79;138.9;3_Peligro;Calido
SAN MARTIN;2021;11;24.64;68.6;2_Precaucion;Calido
SAN MARTIN;2021;12;25.01;117.0;3_Peligro;Calido
SAN MARTIN;2022;01;24.85;113.0;3_Peligro;Calido
SAN MARTIN;2022;02;23.92;145.4;3_Peligro;Calido
SAN MARTIN;2022;03;23.72;187.6;3_Peligro;Calido
SAN MARTIN;2022;04;23.3;213.0;3_Peligro;Calido
SAN MARTIN;2022;05;23.03;228.4;3_Peligro;Calido
SAN MARTIN;2022;06;22.2;156.3;3_Peligro;Calido
SAN MARTIN;2022;07;23.25;68.1;2_Precaucion;Calido
SAN MARTIN;2022;08;23.0;71.3;2_Precaucion;Calido
SAN MARTIN;2022;09;24.18;211.6;3_Peligro;Calido
SAN MARTIN;2022;10;24.31;182.6;3_Peligro;Calido
SAN MARTIN;2022;11;24.16;114.3;3_Peligro;Calido
SAN MARTIN;2022;12;24.73;115.0;3_Peligro;Calido
SAN MARTIN;2023;01;24.37;110.9;3_Peligro;Calido
SAN MARTIN;2023;02;24.4;104.7;3_Peligro;Calido
SAN MARTIN;2023;03;23.49;295.9;3_Peligro;Calido
SAN MARTIN;2023;04;23.7;209.3;3_Peligro;Calido
SAN MARTIN;2023;05;23.86;190.7;3_Peligro;Calido
SAN MARTIN;2023;06;23.04;97.2;2_Precaucion;Calido
SAN MARTIN;2023;07;23.79;61.4;2_Precaucion;Calido
SAN MARTIN;2023;08;24.8;65.9;2_Precaucion;Calido
SAN MARTIN;2023;09;25.52;81.9;2_Precaucion;Calido
SAN MARTIN;2023;10;25.9;122.2;3_Peligro;Calido
SAN MARTIN;2023;11;25.01;144.7;3_Peligro;Calido
SAN MARTIN;2023;12;24.7;222.8;3_Peligro;Calido
TACNA;2014;01;21.49;14.7;1_Seguro;Calido
TACNA;2014;02;20.99;4.1;1_Seguro;Calido
TACNA;2014;03;20.66;0.1;1_Seguro;Calido
TACNA;2014;04;19.02;5.4;1_Seguro;Templado
TACNA;2014;05;17.22;5.1;1_Seguro;Templado
TACNA;2014;06;15.51;4.3;1_Seguro;Templado
TACNA;2014;07;15.52;2.0;1_Seguro;Templado
TACNA;2014;08;16.41;2.0;1_Seguro;Templado
TACNA;2014;09;16.03;2.4;1_Seguro;Templado
TACNA;2014;10;17.46;3.4;1_Seguro;Templado
TACNA;2014;11;18.48;0.3;1_Seguro;Templado
TACNA;2014;12;19.25;2.5;1_Seguro;Templado
TACNA;2015;01;20.84;15.7;1_Seguro;Calido
TACNA;2015;02;21.76;51.1;2_Precaucion;Calido
TACNA;2015;03;21.75;75.9;2_Precaucion;Calido
TACNA;2015;04;20.0;0.8;1_Seguro;Templado
TACNA;2015;05;18.44;2.9;1_Seguro;Templado
TACNA;2015;06;16.91;2.5;1_Seguro;Templado
TACNA;2015;07;15.6;3.8;1_Seguro;Templado
TACNA;2015;08;16.22;10.0;1_Seguro;Templado
TACNA;2015;09;17.49;1.4;1_Seguro;Templado
TACNA;2015;10;17.93;1.7;1_Seguro;Templado
TACNA;2015;11;18.26;0.3;1_Seguro;Templado
TACNA;2015;12;20.42;0.5;1_Seguro;Calido
TACNA;2016;01;21.79;1.3;1_Seguro;Calido
TACNA;2016;02;22.48;35.9;2_Precaucion;Calido
TACNA;2016;03;22.26;14.8;1_Seguro;Calido
TACNA;2016;04;19.81;2.7;1_Seguro;Templado
TACNA;2016;05;18.65;2.1;1_Seguro;Templado
TACNA;2016;06;16.88;4.3;1_Seguro;Templado
TACNA;2016;07;16.02;4.0;1_Seguro;Templado
TACNA;2016;08;16.45;6.2;1_Seguro;Templado
TACNA;2016;09;16.78;0.9;1_Seguro;Templado
TACNA;2016;10;17.66;0.1;1_Seguro;Templado
TACNA;2016;11;19.43;0.1;1_Seguro;Templado
TACNA;2016;12;20.23;6.3;1_Seguro;Calido
TACNA;2017;01;21.96;33.8;2_Precaucion;Calido
TACNA;2017;02;22.56;8.0;1_Seguro;Calido
TACNA;2017;03;21.0;6.8;1_Seguro;Calido
TACNA;2017;04;18.39;0.7;1_Seguro;Templado
TACNA;2017;05;16.91;1.5;1_Seguro;Templado
TACNA;2017;06;14.71;5.8;1_Seguro;Templado
TACNA;2017;07;13.47;4.4;1_Seguro;Templado
TACNA;2017;08;13.04;4.0;1_Seguro;Templado
TACNA;2017;09;13.85;3.2;1_Seguro;Templado
TACNA;2017;10;14.72;1.2;1_Seguro;Templado
TACNA;2017;11;16.2;1.8;1_Seguro;Templado
TACNA;2017;12;18.32;0.8;1_Seguro;Templado
TACNA;2018;01;20.19;1.9;1_Seguro;Calido
TACNA;2018;02;21.46;16.5;1_Seguro;Calido
TACNA;2018;03;20.21;1.5;1_Seguro;Calido
TACNA;2018;04;18.68;0.0;1_Seguro;Templado
TACNA;2018;05;16.0;1.4;1_Seguro;Templado
TACNA;2018;06;14.57;1.1;1_Seguro;Templado
TACNA;2018;07;13.95;3.1;1_Seguro;Templado
TACNA;2018;08;13.05;1.6;1_Seguro;Templado
TACNA;2018;09;13.92;1.5;1_Seguro;Templado
TACNA;2018;10;16.08;1.1;1_Seguro;Templado
TACNA;2018;11;17.5;1.4;1_Seguro;Templado
TACNA;2018;12;18.99;2.1;1_Seguro;Templado
TACNA;2019;01;20.76;19.9;1_Seguro;Calido
TACNA;2019;02;21.84;28.3;1_Seguro;Calido
TACNA;2019;03;19.89;1.6;1_Seguro;Templado
TACNA;2019;04;18.4;0.6;1_Seguro;Templado
TACNA;2019;05;15.54;0.1;1_Seguro;Templado
TACNA;2019;06;14.13;1.6;1_Seguro;Templado
TACNA;2019;07;12.89;7.9;1_Seguro;Templado
TACNA;2019;08;13.33;0.6;1_Seguro;Templado
TACNA;2019;09;13.91;1.7;1_Seguro;Templado
TACNA;2019;10;14.88;2.1;1_Seguro;Templado
TACNA;2019;11;17.44;3.5;1_Seguro;Templado
TACNA;2019;12;19.05;0.1;1_Seguro;Templado
TACNA;2020;01;21.24;47.1;2_Precaucion;Calido
TACNA;2020;02;21.37;18.7;1_Seguro;Calido
TACNA;2020;03;20.84;12.1;1_Seguro;Calido
TACNA;2020;04;18.62;0.3;1_Seguro;Templado
TACNA;2020;05;15.84;0.0;1_Seguro;Templado
TACNA;2020;06;14.4;2.3;1_Seguro;Templado
TACNA;2020;07;12.95;0.4;1_Seguro;Templado
TACNA;2020;08;12.85;3.9;1_Seguro;Templado
TACNA;2020;09;13.51;1.7;1_Seguro;Templado
TACNA;2020;10;15.2;0.4;1_Seguro;Templado
TACNA;2020;11;15.96;1.1;1_Seguro;Templado
TACNA;2020;12;18.34;23.1;1_Seguro;Templado
TACNA;2021;01;19.62;5.7;1_Seguro;Templado
TACNA;2021;02;20.4;3.7;1_Seguro;Calido
TACNA;2021;03;19.77;0.3;1_Seguro;Templado
TACNA;2021;04;17.07;1.4;1_Seguro;Templado
TACNA;2021;05;15.82;0.0;1_Seguro;Templado
TACNA;2021;06;13.71;2.8;1_Seguro;Templado
TACNA;2021;07;13.08;2.4;1_Seguro;Templado
TACNA;2021;08;12.78;2.3;1_Seguro;Templado
TACNA;2021;09;13.35;1.8;1_Seguro;Templado
TACNA;2021;10;14.0;1.2;1_Seguro;Templado
TACNA;2021;11;15.74;0.9;1_Seguro;Templado
TACNA;2021;12;18.0;23.8;1_Seguro;Templado
TACNA;2022;01;19.44;8.0;1_Seguro;Templado
TACNA;2022;02;19.15;1.4;1_Seguro;Templado
TACNA;2022;03;18.95;2.1;1_Seguro;Templado
TACNA;2022;04;15.98;0.0;1_Seguro;Templado
TACNA;2022;05;13.98;0.0;1_Seguro;Templado
TACNA;2022;06;12.69;0.0;1_Seguro;Templado
TACNA;2022;07;12.36;0.1;1_Seguro;Templado
TACNA;2022;08;12.07;0.0;1_Seguro;Templado
TACNA;2022;09;12.33;0.1;1_Seguro;Templado
TACNA;2022;10;13.2;0.1;1_Seguro;Templado
TACNA;2022;11;16.13;5.2;1_Seguro;Templado
TACNA;2022;12;18.91;11.8;1_Seguro;Templado
TACNA;2023;01;19.49;13.0;1_Seguro;Templado
TACNA;2023;02;21.67;1.0;1_Seguro;Calido
TACNA;2023;03;21.56;12.6;1_Seguro;Calido
TACNA;2023;04;19.31;0.0;1_Seguro;Templado
TACNA;2023;05;16.3;1.6;1_Seguro;Templado
TACNA;2023;06;14.65;0.3;1_Seguro;Templado
TACNA;2023;07;14.25;0.2;1_Seguro;Templado
TACNA;2023;08;14.93;0.3;1_Seguro;Templado
TACNA;2023;09;15.63;1.0;1_Seguro;Templado
TACNA;2023;10;16.49;0.8;1_Seguro;Templado
TACNA;2023;11;17.05;2.1;1_Seguro;Templado
TACNA;2023;12;18.95;1.8;1_Seguro;Templado
MADRE DE DIOS;2014;01;24.54;653.9;3_Peligro;Calido
MADRE DE DIOS;2014;02;24.48;380.0;3_Peligro;Calido
MADRE DE DIOS;2014;03;24.96;339.9;3_Peligro;Calido
MADRE DE DIOS;2014;04;25.18;139.6;3_Peligro;Calido
MADRE DE DIOS;2014;05;23.71;172.2;3_Peligro;Calido
MADRE DE DIOS;2014;06;23.45;39.7;2_Precaucion;Calido
MADRE DE DIOS;2014;07;22.58;47.8;2_Precaucion;Calido
MADRE DE DIOS;2014;08;24.85;63.5;2_Precaucion;Calido
MADRE DE DIOS;2014;09;26.53;132.0;3_Peligro;Calido
MADRE DE DIOS;2014;10;26.7;213.4;3_Peligro;Calido
MADRE DE DIOS;2014;11;25.63;230.4;3_Peligro;Calido
MADRE DE DIOS;2014;12;25.36;264.4;3_Peligro;Calido
MADRE DE DIOS;2015;01;24.75;474.7;3_Peligro;Calido
MADRE DE DIOS;2015;02;25.21;450.0;3_Peligro;Calido
MADRE DE DIOS;2015;03;25.33;317.4;3_Peligro;Calido
MADRE DE DIOS;2015;04;25.0;221.4;3_Peligro;Calido
MADRE DE DIOS;2015;05;23.94;129.6;3_Peligro;Calido
MADRE DE DIOS;2015;06;23.88;56.4;2_Precaucion;Calido
MADRE DE DIOS;2015;07;23.45;47.5;2_Precaucion;Calido
MADRE DE DIOS;2015;08;26.32;50.6;2_Precaucion;Calido
MADRE DE DIOS;2015;09;27.2;94.1;2_Precaucion;Calido
MADRE DE DIOS;2015;10;26.46;211.3;3_Peligro;Calido
MADRE DE DIOS;2015;11;25.95;276.5;3_Peligro;Calido
MADRE DE DIOS;2015;12;26.2;269.2;3_Peligro;Calido
MADRE DE DIOS;2016;01;26.73;348.0;3_Peligro;Calido
MADRE DE DIOS;2016;02;26.03;339.5;3_Peligro;Calido
MADRE DE DIOS;2016;03;25.76;251.8;3_Peligro;Calido
MADRE DE DIOS;2016;04;25.23;157.1;3_Peligro;Calido
MADRE DE DIOS;2016;05;23.68;38.9;2_Precaucion;Calido
MADRE DE DIOS;2016;06;22.93;36.1;2_Precaucion;Calido
MADRE DE DIOS;2016;07;24.65;36.7;2_Precaucion;Calido
MADRE DE DIOS;2016;08;25.75;67.7;2_Precaucion;Calido
MADRE DE DIOS;2016;09;25.82;83.5;2_Precaucion;Calido
MADRE DE DIOS;2016;10;26.16;182.7;3_Peligro;Calido
MADRE DE DIOS;2016;11;25.52;254.7;3_Peligro;Calido
MADRE DE DIOS;2016;12;26.18;316.0;3_Peligro;Calido
MADRE DE DIOS;2017;01;25.82;218.4;3_Peligro;Calido
MADRE DE DIOS;2017;02;25.55;298.0;3_Peligro;Calido
MADRE DE DIOS;2017;03;25.41;255.2;3_Peligro;Calido
MADRE DE DIOS;2017;04;25.06;224.3;3_Peligro;Calido
MADRE DE DIOS;2017;05;25.1;121.2;3_Peligro;Calido
MADRE DE DIOS;2017;06;23.16;98.2;2_Precaucion;Calido
MADRE DE DIOS;2017;07;23.28;13.7;1_Seguro;Calido
MADRE DE DIOS;2017;08;25.13;79.7;2_Precaucion;Calido
MADRE DE DIOS;2017;09;26.01;127.2;3_Peligro;Calido
MADRE DE DIOS;2017;10;26.05;165.3;3_Peligro;Calido
MADRE DE DIOS;2017;11;25.73;273.5;3_Peligro;Calido
MADRE DE DIOS;2017;12;26.07;341.9;3_Peligro;Calido
MADRE DE DIOS;2018;01;25.15;435.6;3_Peligro;Calido
MADRE DE DIOS;2018;02;25.32;337.2;3_Peligro;Calido
MADRE DE DIOS;2018;03;25.44;350.8;3_Peligro;Calido
MADRE DE DIOS;2018;04;25.41;169.3;3_Peligro;Calido
MADRE DE DIOS;2018;05;24.36;79.2;2_Precaucion;Calido
MADRE DE DIOS;2018;06;22.05;71.2;2_Precaucion;Calido
MADRE DE DIOS;2018;07;23.33;36.0;2_Precaucion;Calido
MADRE DE DIOS;2018;08;22.99;66.0;2_Precaucion;Calido
MADRE DE DIOS;2018;09;25.55;125.1;3_Peligro;Calido
MADRE DE DIOS;2018;10;26.07;238.1;3_Peligro;Calido
MADRE DE DIOS;2018;11;25.69;333.8;3_Peligro;Calido
MADRE DE DIOS;2018;12;25.5;330.8;3_Peligro;Calido
MADRE DE DIOS;2019;01;25.37;427.0;3_Peligro;Calido
MADRE DE DIOS;2019;02;25.46;356.2;3_Peligro;Calido
MADRE DE DIOS;2019;03;25.71;267.2;3_Peligro;Calido
MADRE DE DIOS;2019;04;25.49;203.9;3_Peligro;Calido
MADRE DE DIOS;2019;05;24.34;136.2;3_Peligro;Calido
MADRE DE DIOS;2019;06;24.55;47.9;2_Precaucion;Calido
MADRE DE DIOS;2019;07;23.57;43.1;2_Precaucion;Calido
MADRE DE DIOS;2019;08;24.64;13.2;1_Seguro;Calido
MADRE DE DIOS;2019;09;27.03;72.7;2_Precaucion;Calido
MADRE DE DIOS;2019;10;25.64;223.7;3_Peligro;Calido
MADRE DE DIOS;2019;11;25.92;328.7;3_Peligro;Calido
MADRE DE DIOS;2019;12;25.26;530.4;3_Peligro;Calido
MADRE DE DIOS;2020;01;26.38;294.9;3_Peligro;Calido
MADRE DE DIOS;2020;02;25.83;434.9;3_Peligro;Calido
MADRE DE DIOS;2020;03;26.67;262.6;3_Peligro;Calido
MADRE DE DIOS;2020;04;25.19;156.1;3_Peligro;Calido
MADRE DE DIOS;2020;05;23.47;86.5;2_Precaucion;Calido
MADRE DE DIOS;2020;06;23.91;63.4;2_Precaucion;Calido
MADRE DE DIOS;2020;07;23.16;66.8;2_Precaucion;Calido
MADRE DE DIOS;2020;08;24.38;39.6;2_Precaucion;Calido
MADRE DE DIOS;2020;09;26.35;58.8;2_Precaucion;Calido
MADRE DE DIOS;2020;10;27.47;147.0;3_Peligro;Calido
MADRE DE DIOS;2020;11;27.19;150.7;3_Peligro;Calido
MADRE DE DIOS;2020;12;25.45;447.7;3_Peligro;Calido
MADRE DE DIOS;2021;01;25.46;299.1;3_Peligro;Calido
MADRE DE DIOS;2021;02;25.37;430.3;3_Peligro;Calido
MADRE DE DIOS;2021;03;25.1;295.7;3_Peligro;Calido
MADRE DE DIOS;2021;04;24.67;220.8;3_Peligro;Calido
MADRE DE DIOS;2021;05;24.21;42.5;2_Precaucion;Calido
MADRE DE DIOS;2021;06;23.05;64.2;2_Precaucion;Calido
MADRE DE DIOS;2021;07;22.84;26.4;1_Seguro;Calido
MADRE DE DIOS;2021;08;25.28;30.9;2_Precaucion;Calido
MADRE DE DIOS;2021;09;26.92;59.4;2_Precaucion;Calido
