REGION;AÑO;MES;TEMPERATURA_MEDIA_C;PRECIPITACION_TOTAL_MM
PASCO;2014;03;4.44;215.2
PASCO;2014;04;4.17;84.1
PASCO;2014;05;3.83;75.7
PASCO;2014;06;3.46;18.3
PASCO;2014;07;2.33;36.3
PASCO;2014;08;2.4;33.7
PASCO;2014;09;3.37;79.9
PASCO;2014;10;3.81;94.0
PASCO;2014;11;4.3;128.0
PASCO;2014;12;4.89;198.7
PASCO;2015;01;4.32;186.9
PASCO;2015;02;4.6;161.5
PASCO;2015;03;4.53;169.8
PASCO;2015;04;4.11;112.0
PASCO;2015;05;3.72;104.1
PASCO;2015;06;2.87;16.6
PASCO;2015;07;2.67;29.2
PASCO;2015;08;3.07;30.3
PASCO;2015;09;4.07;67.2
PASCO;2015;10;4.52;89.4
PASCO;2015;11;5.15;95.7
PASCO;2015;12;4.87;168.1
PASCO;2016;01;5.75;122.3
PASCO;2016;02;5.81;210.9
PASCO;2016;03;5.69;137.5
PASCO;2016;04;5.07;81.5
PASCO;2016;05;4.41;35.9
PASCO;2016;06;2.84;26.9
PASCO;2016;07;2.41;18.3
PASCO;2016;08;3.18;47.0
PASCO;2016;09;3.48;61.5
PASCO;2016;10;4.06;173.4
PASCO;2016;11;4.38;83.2
PASCO;2016;12;4.56;187.9
PASCO;2017;01;4.15;225.4
PASCO;2017;02;4.35;206.9
PASCO;2017;03;4.57;204.5
PASCO;2017;04;4.64;141.0
PASCO;2017;05;4.45;95.8
PASCO;2017;06;3.62;22.3
PASCO;2017;07;3.08;14.6
PASCO;2017;08;3.99;45.9
PASCO;2017;09;4.23;101.5
PASCO;2017;10;4.48;134.9
PASCO;2017;11;4.66;169.2
PASCO;2017;12;4.45;215.8
PASCO;2018;01;3.85;178.1
PASCO;2018;02;4.78;165.6
PASCO;2018;03;4.71;164.0
PASCO;2018;04;3.78;99.5
PASCO;2018;05;3.88;48.9
PASCO;2018;06;2.56;19.5
PASCO;2018;07;2.69;15.1
PASCO;2018;08;2.69;51.4
PASCO;2018;09;3.85;75.3
PASCO;2018;10;4.4;177.3
PASCO;2018;11;5.22;151.3
PASCO;2018;12;4.76;106.8
PASCO;2019;01;4.47;206.3
PASCO;2019;02;4.94;193.3
PASCO;2019;03;5.11;136.4
PASCO;2019;04;4.84;106.5
PASCO;2019;05;4.2;42.2
PASCO;2019;06;3.59;18.7
PASCO;2019;07;3.12;23.3
PASCO;2019;08;3.19;5.4
PASCO;2019;09;4.0;70.1
PASCO;2019;10;4.28;98.5
PASCO;2019;11;4.98;128.7
PASCO;2019;12;5.17;194.5
PASCO;2020;01;5.03;130.9
PASCO;2020;02;5.59;120.9
PASCO;2020;03;5.05;184.0
PASCO;2020;04;4.47;94.4
PASCO;2020;05;4.12;92.3
PASCO;2020;06;3.96;16.0
PASCO;2020;07;3.56;28.1
PASCO;2020;08;4.08;10.0
PASCO;2020;09;4.19;108.7
PASCO;2020;10;4.08;114.5
PASCO;2020;11;5.07;94.2
PASCO;2020;12;4.6;198.8
PASCO;2021;01;4.54;195.7
PASCO;2021;02;4.68;84.0
PASCO;2021;03;4.29;158.5
PASCO;2021;04;4.45;96.8
PASCO;2021;05;3.69;60.8
PASCO;2021;06;3.7;38.3
PASCO;2021;07;3.06;16.1
PASCO;2021;08;3.72;46.2
PASCO;2021;09;3.87;74.2
PASCO;2021;10;4.76;124.2
PASCO;2021;11;4.32;215.2
PASCO;2021;12;5.04;159.3
PASCO;2022;01;4.24;173.0
PASCO;2022;02;4.49;204.1
PASCO;2022;03;4.25;218.8
PASCO;2022;04;4.12;92.0
PASCO;2022;05;3.93;86.1
PASCO;2022;06;3.0;19.6
PASCO;2022;07;3.52;18.0
PASCO;2022;08;3.65;43.6
PASCO;2022;09;4.22;98.7
PASCO;2022;10;4.49;137.3
PASCO;2022;11;4.66;111.6
PASCO;2022;12;3.99;194.2
PASCO;2023;01;3.86;180.5
PASCO;2023;02;4.57;191.1
PASCO;2023;03;4.22;189.6
PASCO;2023;04;4.23;120.5
PASCO;2023;05;4.28;68.7
PASCO;2023;06;3.55;18.1
PASCO;2023;07;4.32;10.4
PASCO;2023;08;4.51;48.1
PASCO;2023;09;4.69;128.6
PASCO;2023;10;5.39;138.0
PASCO;2023;11;5.47;196.1
PASCO;2023;12;5.73;199.6
MOQUEGUA;2014;01;18.38;38.7
MOQUEGUA;2014;02;18.81;5.5
MOQUEGUA;2014;03;18.59;12.0
MOQUEGUA;2014;04;18.56;18.5
MOQUEGUA;2014;05;18.15;0.0
MOQUEGUA;2014;06;17.91;0.0
MOQUEGUA;2014;07;18.84;0.0
MOQUEGUA;2014;08;19.04;0.0
MOQUEGUA;2014;09;18.76;1.1
MOQUEGUA;2014;10;19.13;1.2
MOQUEGUA;2014;11;18.62;0.3
MOQUEGUA;2014;12;18.74;1.0
MOQUEGUA;2015;01;19.33;55.5
MOQUEGUA;2015;02;18.3;130.4
MOQUEGUA;2015;03;18.37;129.2
MOQUEGUA;2015;04;18.87;15.3
MOQUEGUA;2015;05;18.95;0.0
MOQUEGUA;2015;06;19.22;0.0
MOQUEGUA;2015;07;18.11;0.0
MOQUEGUA;2015;08;18.81;1.8
MOQUEGUA;2015;09;19.48;0.0
MOQUEGUA;2015;10;19.37;0.2
MOQUEGUA;2015;11;18.78;0.5
MOQUEGUA;2015;12;20.74;0.0
MOQUEGUA;2016;01;20.18;6.5
MOQUEGUA;2016;02;20.14;81.2
MOQUEGUA;2016;03;19.94;24.5
MOQUEGUA;2016;04;19.43;8.2
MOQUEGUA;2016;05;19.83;0.0
MOQUEGUA;2016;06;18.79;0.1
MOQUEGUA;2016;07;18.21;0.2
MOQUEGUA;2016;08;18.62;0.0
MOQUEGUA;2016;09;19.28;0.0
MOQUEGUA;2016;10;18.98;0.0
MOQUEGUA;2016;11;19.57;0.8
MOQUEGUA;2016;12;18.85;7.1
MOQUEGUA;2017;01;18.67;112.1
MOQUEGUA;2017;02;19.54;17.3
MOQUEGUA;2017;03;19.48;19.6
MOQUEGUA;2017;04;19.53;0.0
MOQUEGUA;2017;05;18.44;0.2
MOQUEGUA;2017;06;18.61;0.2
MOQUEGUA;2017;07;19.54;0.0
MOQUEGUA;2017;08;19.05;0.0
MOQUEGUA;2017;09;19.28;0.3
MOQUEGUA;2017;10;20.3;0.0
MOQUEGUA;2017;11;19.34;0.7
MOQUEGUA;2017;12;19.33;5.2
MOQUEGUA;2018;01;19.33;8.5
MOQUEGUA;2018;02;18.69;20.5
MOQUEGUA;2018;03;19.68;2.1
MOQUEGUA;2018;04;19.17;1.4
MOQUEGUA;2018;05;19.26;0.0
MOQUEGUA;2018;06;19.56;1.9
MOQUEGUA;2018;07;19.35;0.3
MOQUEGUA;2018;08;19.9;0.0
MOQUEGUA;2018;09;19.82;0.0
MOQUEGUA;2018;10;19.5;1.2
MOQUEGUA;2018;11;19.58;0.0
MOQUEGUA;2018;12;19.64;0.1
MOQUEGUA;2019;01;19.34;59.0
MOQUEGUA;2019;02;19.64;68.1
MOQUEGUA;2019;03;20.67;0.2
MOQUEGUA;2019;04;19.08;0.0
MOQUEGUA;2019;05;19.39;0.0
MOQUEGUA;2019;06;19.32;0.0
MOQUEGUA;2019;07;19.14;7.3
MOQUEGUA;2019;08;20.19;0.0
MOQUEGUA;2019;09;19.63;0.1
MOQUEGUA;2019;10;19.03;0.1
MOQUEGUA;2019;11;19.93;2.5
MOQUEGUA;2019;12;20.08;0.1
MOQUEGUA;2020;01;19.39;99.5
MOQUEGUA;2020;02;19.24;90.2
MOQUEGUA;2020;03;19.85;20.9
MOQUEGUA;2020;04;20.33;0.0
MOQUEGUA;2020;05;20.53;0.0
MOQUEGUA;2020;06;18.71;0.0
MOQUEGUA;2020;07;18.27;0.0
MOQUEGUA;2020;08;18.64;0.0
MOQUEGUA;2020;09;19.2;0.0
MOQUEGUA;2020;10;20.15;0.0
MOQUEGUA;2020;11;18.92;0.0
MOQUEGUA;2020;12;19.2;10.3
MOQUEGUA;2021;01;19.33;6.7
MOQUEGUA;2021;02;19.81;2.3
MOQUEGUA;2021;03;19.35;4.6
MOQUEGUA;2021;04;19.24;0.0
MOQUEGUA;2021;05;19.49;0.0
MOQUEGUA;2021;06;18.81;0.0
MOQUEGUA;2021;07;19.43;0.0
MOQUEGUA;2021;08;18.8;0.0
MOQUEGUA;2021;09;19.06;0.0
MOQUEGUA;2021;10;19.4;0.0
MOQUEGUA;2021;11;18.9;0.0
MOQUEGUA;2021;12;18.74;1.3
MOQUEGUA;2022;01;18.96;6.5
MOQUEGUA;2022;02;18.87;3.7
MOQUEGUA;2022;03;19.13;7.6
MOQUEGUA;2022;04;18.2;0.0
MOQUEGUA;2022;05;19.26;0.0
MOQUEGUA;2022;06;17.4;0.0
MOQUEGUA;2022;07;18.44;0.0
MOQUEGUA;2022;08;18.72;0.0
MOQUEGUA;2022;09;17.89;0.0
MOQUEGUA;2022;10;19.08;0.0
MOQUEGUA;2022;11;19.08;0.0
MOQUEGUA;2022;12;19.06;10.5
MOQUEGUA;2023;01;19.14;24.6
MOQUEGUA;2023;02;19.25;41.0
MOQUEGUA;2023;03;19.65;16.0
MOQUEGUA;2023;04;19.02;2.3
MOQUEGUA;2023;05;20.17;0.0
MOQUEGUA;2023;06;19.4;0.0
MOQUEGUA;2023;07;19.52;0.0
MOQUEGUA;2023;08;20.08;0.0
MOQUEGUA;2023;09;20.14;0.0
MOQUEGUA;2023;10;19.99;0.0
MOQUEGUA;2023;11;19.98;0.3
MOQUEGUA;2023;12;20.4;7.1
TUMBES;2014;01;25.99;53.0
TUMBES;2014;02;26.15;36.5
TUMBES;2014;03;26.28;45.3
TUMBES;2014;04;26.73;21.9
TUMBES;2014;05;25.88;92.0
TUMBES;2014;06;25.89;5.1
TUMBES;2014;07;25.03;0.0
TUMBES;2014;08;23.98;0.8
TUMBES;2014;09;23.74;4.2
TUMBES;2014;10;24.08;11.5
TUMBES;2014;11;24.52;4.3
TUMBES;2014;12;25.65;33.3
TUMBES;2015;01;25.9;61.2
TUMBES;2015;02;26.2;81.4
TUMBES;2015;03;25.9;225.9
TUMBES;2015;04;25.88;178.2
TUMBES;2015;05;26.0;115.6
TUMBES;2015;06;25.79;5.8
TUMBES;2015;07;25.56;2.5
TUMBES;2015;08;24.65;0.0
TUMBES;2015;09;25.25;0.5
TUMBES;2015;10;25.66;10.5
TUMBES;2015;11;25.75;40.9
TUMBES;2015;12;27.16;17.8
TUMBES;2016;01;27.21;100.2
TUMBES;2016;02;26.39;256.0
TUMBES;2016;03;26.35;194.2
TUMBES;2016;04;26.0;111.2
TUMBES;2016;05;26.03;6.3
TUMBES;2016;06;24.87;6.2
TUMBES;2016;07;24.56;0.6
TUMBES;2016;08;23.87;0.8
TUMBES;2016;09;24.29;3.2
TUMBES;2016;10;23.88;1.0
TUMBES;2016;11;23.97;1.4
TUMBES;2016;12;25.66;13.9
TUMBES;2017;01;25.22;239.3
TUMBES;2017;02;25.65;428.2
TUMBES;2017;03;25.7;539.7
TUMBES;2017;04;25.95;343.3
TUMBES;2017;05;25.25;80.8
TUMBES;2017;06;24.22;8.1
TUMBES;2017;07;22.79;3.2
TUMBES;2017;08;22.65;3.8
TUMBES;2017;09;22.95;8.8
TUMBES;2017;10;22.96;12.5
TUMBES;2017;11;22.13;5.8
TUMBES;2017;12;24.24;28.2
TUMBES;2018;01;24.96;82.8
TUMBES;2018;02;25.49;127.2
TUMBES;2018;03;25.56;68.2
TUMBES;2018;04;25.68;42.2
TUMBES;2018;05;24.47;67.2
TUMBES;2018;06;22.89;2.8
TUMBES;2018;07;22.33;9.9
TUMBES;2018;08;22.09;4.4
TUMBES;2018;09;22.7;1.9
TUMBES;2018;10;22.36;2.1
TUMBES;2018;11;23.76;32.6
TUMBES;2018;12;24.23;76.3
TUMBES;2019;01;25.27;126.6
TUMBES;2019;02;25.62;346.2
TUMBES;2019;03;25.81;186.5
TUMBES;2019;04;25.59;150.0
TUMBES;2019;05;25.15;31.8
TUMBES;2019;06;24.55;7.2
TUMBES;2019;07;23.04;4.4
TUMBES;2019;08;21.95;0.5
TUMBES;2019;09;22.16;2.4
TUMBES;2019;10;22.98;7.3
TUMBES;2019;11;24.04;6.0
TUMBES;2019;12;24.67;37.9
TUMBES;2020;01;25.86;65.1
TUMBES;2020;02;26.05;106.9
TUMBES;2020;03;26.05;135.1
TUMBES;2020;04;25.5;43.2
TUMBES;2020;05;25.26;7.5
TUMBES;2020;06;24.1;1.2
TUMBES;2020;07;23.29;3.4
TUMBES;2020;08;22.15;1.3
TUMBES;2020;09;22.61;0.2
TUMBES;2020;10;23.33;0.5
TUMBES;2020;11;22.62;0.9
TUMBES;2020;12;23.91;83.0
TUMBES;2021;01;24.84;76.5
TUMBES;2021;02;26.05;26.2
TUMBES;2021;03;25.4;249.6
TUMBES;2021;04;25.2;84.3
TUMBES;2021;05;23.89;14.5
TUMBES;2021;06;23.14;21.2
TUMBES;2021;07;22.69;8.4
TUMBES;2021;08;22.56;5.6
TUMBES;2021;09;22.79;5.7
TUMBES;2021;10;23.02;18.5
TUMBES;2021;11;22.64;5.8
TUMBES;2021;12;24.0;9.6
TUMBES;2022;01;25.19;14.8
TUMBES;2022;02;25.75;37.4
TUMBES;2022;03;25.52;168.2
TUMBES;2022;04;24.55;66.2
TUMBES;2022;05;23.86;45.7
TUMBES;2022;06;22.88;3.8
TUMBES;2022;07;22.24;3.3
TUMBES;2022;08;22.05;11.1
TUMBES;2022;09;22.07;0.5
TUMBES;2022;10;21.81;6.4
TUMBES;2022;11;21.83;6.9
TUMBES;2022;12;24.14;18.1
TUMBES;2023;01;25.38;19.3
TUMBES;2023;02;25.99;208.3
TUMBES;2023;03;25.38;340.9
TUMBES;2023;04;25.63;300.3
TUMBES;2023;05;26.09;62.6
TUMBES;2023;06;25.38;19.1
TUMBES;2023;07;25.55;2.6
TUMBES;2023;08;24.6;14.8
TUMBES;2023;09;24.63;0.6
TUMBES;2023;10;25.01;16.0
TUMBES;2023;11;24.62;22.3
TUMBES;2023;12;25.47;35.1
HUANCAVELICA;2014;01;9.04;247.4
HUANCAVELICA;2014;02;9.15;226.3
HUANCAVELICA;2014;03;8.86;230.7
HUANCAVELICA;2014;04;8.52;102.9
HUANCAVELICA;2014;05;7.86;86.6
HUANCAVELICA;2014;06;7.88;19.5
HUANCAVELICA;2014;07;6.42;63.5
HUANCAVELICA;2014;08;6.76;52.3
HUANCAVELICA;2014;09;7.66;132.6
HUANCAVELICA;2014;10;8.29;143.5
HUANCAVELICA;2014;11;9.16;121.9
HUANCAVELICA;2014;12;9.35;241.7
HUANCAVELICA;2015;01;8.49;235.2
HUANCAVELICA;2015;02;8.94;267.1
HUANCAVELICA;2015;03;8.78;208.5
HUANCAVELICA;2015;04;8.34;155.7
HUANCAVELICA;2015;05;8.06;84.2
HUANCAVELICA;2015;06;7.48;18.8
HUANCAVELICA;2015;07;6.9;32.0
HUANCAVELICA;2015;08;7.35;58.5
HUANCAVELICA;2015;09;8.44;91.9
HUANCAVELICA;2015;10;8.83;129.5
HUANCAVELICA;2015;11;9.48;150.8
HUANCAVELICA;2015;12;9.1;224.7
HUANCAVELICA;2016;01;10.11;170.6
HUANCAVELICA;2016;02;10.25;269.0
HUANCAVELICA;2016;03;10.22;153.3
HUANCAVELICA;2016;04;9.45;110.1
HUANCAVELICA;2016;05;8.33;50.2
HUANCAVELICA;2016;06;7.26;29.4
HUANCAVELICA;2016;07;6.95;19.9
HUANCAVELICA;2016;08;7.47;60.7
HUANCAVELICA;2016;09;7.96;101.3
HUANCAVELICA;2016;10;8.33;175.5
HUANCAVELICA;2016;11;8.64;122.8
HUANCAVELICA;2016;12;9.27;195.9
HUANCAVELICA;2017;01;8.75;246.2
HUANCAVELICA;2017;02;8.86;207.7
HUANCAVELICA;2017;03;9.06;220.3
HUANCAVELICA;2017;04;8.7;92.2
HUANCAVELICA;2017;05;8.1;73.8
HUANCAVELICA;2017;06;7.36;15.7
HUANCAVELICA;2017;07;6.87;11.2
HUANCAVELICA;2017;08;8.03;22.5
HUANCAVELICA;2017;09;8.34;107.7
HUANCAVELICA;2017;10;8.57;105.8
HUANCAVELICA;2017;11;8.97;117.4
HUANCAVELICA;2017;12;9.03;127.7
HUANCAVELICA;2018;01;8.27;186.9
HUANCAVELICA;2018;02;8.98;199.6
HUANCAVELICA;2018;03;9.13;171.6
HUANCAVELICA;2018;04;7.9;81.2
HUANCAVELICA;2018;05;7.51;25.9
HUANCAVELICA;2018;06;6.3;26.2
HUANCAVELICA;2018;07;6.28;35.2
HUANCAVELICA;2018;08;6.06;61.6
HUANCAVELICA;2018;09;7.71;70.2
HUANCAVELICA;2018;10;8.41;156.9
HUANCAVELICA;2018;11;9.49;122.0
HUANCAVELICA;2018;12;8.8;108.8
HUANCAVELICA;2019;01;9.2;171.1
HUANCAVELICA;2019;02;9.08;172.0
HUANCAVELICA;2019;03;9.25;128.3
HUANCAVELICA;2019;04;8.8;75.8
HUANCAVELICA;2019;05;7.94;35.3
HUANCAVELICA;2019;06;7.31;15.4
HUANCAVELICA;2019;07;7.09;20.8
HUANCAVELICA;2019;08;7.45;5.0
HUANCAVELICA;2019;09;8.57;54.9
HUANCAVELICA;2019;10;8.75;104.1
HUANCAVELICA;2019;11;9.42;135.6
HUANCAVELICA;2019;12;9.54;238.9
HUANCAVELICA;2020;01;9.29;136.3
HUANCAVELICA;2020;02;9.81;199.2
HUANCAVELICA;2020;03;9.22;177.5
HUANCAVELICA;2020;04;8.4;45.4
HUANCAVELICA;2020;05;8.04;71.1
HUANCAVELICA;2020;06;7.49;5.7
HUANCAVELICA;2020;07;7.44;7.9
HUANCAVELICA;2020;08;8.33;12.9
HUANCAVELICA;2020;09;8.2;107.6
HUANCAVELICA;2020;10;8.22;89.0
HUANCAVELICA;2020;11;9.7;79.8
HUANCAVELICA;2020;12;9.3;204.6
HUANCAVELICA;2021;01;8.91;222.5
HUANCAVELICA;2021;02;8.83;137.1
HUANCAVELICA;2021;03;8.51;180.1
HUANCAVELICA;2021;04;8.26;88.2
HUANCAVELICA;2021;05;7.33;41.1
HUANCAVELICA;2021;06;7.22;17.7
HUANCAVELICA;2021;07;6.79;12.8
HUANCAVELICA;2021;08;7.54;35.1
HUANCAVELICA;2021;09;8.27;56.1
HUANCAVELICA;2021;10;8.94;114.1
HUANCAVELICA;2021;11;8.61;185.3
HUANCAVELICA;2021;12;9.33;140.3
HUANCAVELICA;2022;01;8.62;223.9
HUANCAVELICA;2022;02;8.73;240.3
HUANCAVELICA;2022;03;8.66;216.8
HUANCAVELICA;2022;04;8.19;81.7
HUANCAVELICA;2022;05;7.29;41.1
HUANCAVELICA;2022;06;6.38;12.4
HUANCAVELICA;2022;07;7.38;9.0
HUANCAVELICA;2022;08;7.58;24.8
HUANCAVELICA;2022;09;8.51;64.8
HUANCAVELICA;2022;10;8.6;78.1
HUANCAVELICA;2022;11;8.86;94.4
HUANCAVELICA;2022;12;8.53;180.8
HUANCAVELICA;2023;01;8.22;262.0
HUANCAVELICA;2023;02;8.99;213.1
HUANCAVELICA;2023;03;8.64;208.1
HUANCAVELICA;2023;04;8.22;64.1
HUANCAVELICA;2023;05;7.79;70.5
HUANCAVELICA;2023;06;7.02;2.3
HUANCAVELICA;2023;07;8.02;7.3
HUANCAVELICA;2023;08;8.81;11.5
HUANCAVELICA;2023;09;8.73;107.1
HUANCAVELICA;2023;10;9.82;101.3
HUANCAVELICA;2023;11;9.99;194.7
HUANCAVELICA;2023;12;10.18;200.5
